time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
57135,-3.244984,-3.495239,995.9106,-1,0.7724609, -0.1323242, 0.6748047, 0.1998438, -0.2542186, 0.06421876,80.81176,5,4,30
57201,-4.314539,-5.384094,995.9791,-1,0.7729492, -0.1318359, 0.6743164, 0.1373438, -0.2229686, 0.03296876,80.81176,5,4,30
57269,-3.50633,-2.69812,995.882,-1,0.7724609, -0.1308594, 0.6777344, 0.1998438, -0.2854686, 0.09546876,80.81176,5,4,30
57448,-2.409064,-1.311798,995.8318,-1,0.7714844, -0.1308594, 0.6748047, 0.1998438, -0.2854686, 0.09546876,80.81176,5,4,30
57517,-2.553592,-2.69812,995.882,-1,0.7724609, -0.1323242, 0.6762695, 0.1060938, -0.2073436, 0.03296876,80.81176,5,4,30
57588,-4.913286,-7.27298,996.0474,-1,0.7729492, -0.1313477, 0.6762695, 0.2154688, -0.2542186, 0.01734376,80.81176,5,4,30
57660,-3.658395,-2.403503,995.8713,-1,0.7709961, -0.1308594, 0.6757813, 0.1373438, -0.2698436, 0.07984376,80.81176,5,4,30
57732,-3.178257,-2.69812,995.882,-1,0.7719727, -0.1333008, 0.6762695, 0.1998438, -0.2698436, 0.04859376,80.81176,5,4,30
57807,-3.882616,-4.586975,995.9501,10.37016,0.7724609, -0.1318359, 0.6777344, 0.2310938, -0.2854686, 0.04859376,80.81176,5,4,30
57879,-4.382089,-4.881561,995.9609,-1,0.7719727, -0.1308594, 0.6767578, 0.1685938, -0.2385936, 0.04859376,80.81176,5,4,30
57956,-3.791371,-3.200653,995.9002,-1,0.7714844, -0.1318359, 0.6738281, 0.1529688, -0.3010936, 0.07984376,80.81176,5,4,30
58032,-3.348719,-2.906067,995.8896,-1,0.7724609, -0.1303711, 0.6772461, 0.2154688, -0.3010936, 0.06421876,80.81176,5,4,30
58108,-1.892697,-0.436676,995.8002,10.36098,0.7724609, -0.1313477, 0.6772461, 0.1529688, -0.2854686, 0.09546876,80.81176,5,4,30
58293,-2.000807,-2.108917,995.8608,-1,0.7729492, -0.1318359, 0.6787109, 0.1998438, -0.3010936, 0.04859376,80.81176,5,4,30
58368,-2.054862,-2.108917,995.8608,-1,0.7714844, -0.1303711, 0.6767578, 0.2154688, -0.2542186, 0.09546876,80.81176,5,4,30
58448,-3.173625,-4.292389,995.9396,10.36098,0.7739258, -0.1293945, 0.6767578, 0.1529688, -0.2542186, 0.09546876,80.81176,5,4,30
58524,-4.027594,-4.881561,995.9609,-1,0.7739258, -0.1323242, 0.6767578, 0.1998438, -0.2385936, 0.07984376,80.81176,5,4,30
58601,-2.920962,-1.814331,995.8502,-1,0.7719727, -0.1298828, 0.675293, 0.1998438, -0.2229686, 0.06421876,80.81176,5,4,30
58680,-1.969072,-1.017181,995.8214,-1,0.7729492, -0.1323242, 0.6777344, 0.1217188, -0.2698436, 0.09546876,80.81176,5,4,30
58759,-1.930688,-1.892303,995.853,-1,0.7714844, -0.1323242, 0.6772461, 0.1998438, -0.2542186, 0.09546876,80.81176,5,4,30
58838,-3.406125,-4.881561,995.9609,10.35639,0.7719727, -0.1333008, 0.6733398, 0.1842188, -0.2542186, 0.06421876,80.81176,5,4,30
58921,-3.632643,-3.859161,995.924,-1,0.7724609, -0.1323242, 0.6782227, 0.1998438, -0.2542186, 0.09546876,80.81176,5,4,30
59002,-3.711234,-3.789825,995.9214,-1,0.7724609, -0.1298828, 0.6772461, 0.1373438, -0.2385936, 0.04859376,80.81176,5,4,30
59194,-3.204677,-2.69812,995.882,-1,0.7724609, -0.1313477, 0.6777344, 0.1842188, -0.2698436, 0.09546876,80.81176,5,4,30
59276,-3.349958,-3.495239,995.9106,-1,0.7719727, -0.1293945, 0.6748047, 0.1842188, -0.2385936, 0.1267188,80.81176,5,4,30
59411,-3.166999,-2.984039,995.8923,10.37016,0.7724609, -0.1308594, 0.6757813, 0.1998438, -0.2385936, 0.04859376,80.81176,5,4,30
59474,-3.075519,-2.984039,995.8923,-1,0.7705078, -0.1303711, 0.6762695, 0.2154688, -0.2698436, 0.06421876,80.81176,5,4,30
59538,-4.264475,-5.45343,995.9816,10.36098,0.7719727, -0.1303711, 0.6782227, 0.1842188, -0.3010936, 0.04859376,80.81176,5,4,30
59603,-3.078389,-1.892303,995.853,10.36557,0.7709961, -0.1303711, 0.6743164, 0.1842188, -0.2229686, 0.1110938,80.81176,5,4,30
59669,-3.178507,-3.278625,995.9028,10.37016,0.7724609, -0.1308594, 0.6738281, 0.2310938, -0.2854686, 0.1110938,80.81176,5,4,30
59735,-3.735448,-4.292389,995.9396,-1,0.7734375, -0.1313477, 0.6777344, 0.1842188, -0.2854686, 0.1110938,80.81176,5,4,30
59802,-2.922183,-2.108917,995.8608,10.36557,0.7719727, -0.1313477, 0.6777344, 0.1529688, -0.2698436, 0.04859376,80.81176,5,4,30
59869,-3.356004,-3.789825,995.9214,-1,0.7714844, -0.1298828, 0.6748047, 0.2154688, -0.2385936, 0.06421876,80.81176,5,4,30
60046,-2.879754,-2.403503,995.8713,10.36557,0.7729492, -0.1308594, 0.6777344, 0.1998438, -0.2229686, 0.06421876,80.81176,5,4,30
60113,-2.533322,-2.18689,995.8633,-1,0.7724609, -0.1318359, 0.6777344, 0.1529688, -0.2385936, 0.06421876,80.81176,5,4,30
60178,-2.905973,-3.278625,995.9028,-1,0.7714844, -0.1313477, 0.6757813, 0.1842188, -0.2698436, 0.04859376,80.81176,5,4,30
60248,-3.092299,-3.278625,995.9028,10.37475,0.7719727, -0.1308594, 0.6772461, 0.1842188, -0.2385936, 0.07984376,80.81176,5,4,30
60315,-3.726997,-4.361694,995.9422,-1,0.7719727, -0.1318359, 0.6762695, 0.2310938, -0.1917186, 0.1110938,80.81176,5,4,30
60383,-3.104252,-2.481506,995.8741,-1,0.7705078, -0.1318359, 0.6772461, 0.1842188, -0.2698436, 0.06421876,80.81176,5,4,30
60453,-3.191439,-3.278625,995.9028,-1,0.7709961, -0.1308594, 0.6748047, 0.1685938, -0.2698436, 0.06421876,80.81176,5,4,30
60523,-2.689164,-2.18689,995.8633,10.37016,0.7709961, -0.1318359, 0.6777344, 0.1842188, -0.3323436, 0.04859376,80.81176,5,4,30
60595,-3.38247,-4.075775,995.9317,-1,0.7705078, -0.1289063, 0.6772461, 0.1842188, -0.1917186, 0.07984376,80.81176,5,4,30
60666,-2.091519,-0.8005676,995.8134,-1,0.7729492, -0.1323242, 0.6757813, 0.1685938, -0.2854686, 0.04859376,80.81176,5,4,30
60859,-2.97534,-3.859161,995.924,10.37016,0.7724609, -0.1303711, 0.6757813, 0.1998438, -0.2229686, 0.09546876,80.81176,5,4,30
60934,-2.728423,-2.481506,995.8741,10.37016,0.7714844, -0.1318359, 0.6772461, 0.1998438, -0.2698436, 0.09546876,80.81176,5,4,30
61011,-3.696685,-4.664948,995.9529,10.37475,0.7724609, -0.1298828, 0.6767578, 0.1842188, -0.2385936, 0.06421876,80.81176,5,4,30
61084,-3.232055,-2.767426,995.8845,-1,0.7724609, -0.1318359, 0.675293, 0.1529688, -0.2229686, 0.09546876,80.81176,5,4,30
61161,-3.796875,-4.361694,995.9422,-1,0.7724609, -0.1318359, 0.6791992, 0.1373438, -0.2698436, 0.04859376,80.81176,5,4,30
61237,-2.991882,-2.18689,995.8633,-1,0.7714844, -0.1308594, 0.6782227, 0.2467188, -0.2698436, 0.04859376,80.81176,5,4,30
61313,-3.282547,-3.573212,995.9135,-1,0.7714844, -0.1303711, 0.675293, 0.1998438, -0.2229686, 0.06421876,80.81176,5,4,30
61391,-3.570854,-3.859161,995.924,10.37934,0.7729492, -0.1308594, 0.6757813, 0.2154688, -0.2542186, 0.04859376,80.81176,5,4,30
61470,-3.42474,-3.278625,995.9028,-1,0.7729492, -0.1308594, 0.6777344, 0.1685938, -0.2385936, 0.06421876,80.81176,5,4,30
61550,-3.351683,-3.278625,995.9028,-1,0.7739258, -0.1318359, 0.6767578, 0.1842188, -0.2542186, 0.04859376,80.81176,5,4,30
61737,-3.462447,-3.573212,995.9135,-1,0.7709961, -0.1298828, 0.6777344, 0.1685938, -0.2385936, 0.06421876,80.81176,5,4,30
61818,-2.824668,-2.18689,995.8633,-1,0.7724609, -0.1293945, 0.6748047, 0.1842188, -0.2229686, 0.04859376,80.81176,5,4,30
61900,-2.653087,-2.481506,995.8741,10.37475,0.7724609, -0.1323242, 0.6772461, 0.1998438, -0.2229686, 0.09546876,80.81176,5,4,30
61982,-3.659018,-4.664948,995.9529,-1,0.7709961, -0.1298828, 0.6767578, 0.2310938, -0.2854686, 0.03296876,80.81176,5,4,30
62067,-3.759089,-3.859161,995.924,10.37934,0.7724609, -0.1313477, 0.6772461, 0.1685938, -0.3323436, 0.1267188,80.81176,5,4,30
62200,-3.263258,-2.767426,995.8845,10.37934,0.7729492, -0.1323242, 0.6757813, 0.1998438, -0.2698436, 0.03296876,80.81176,5,4,30
62265,-3.418235,-3.573212,995.9135,10.37475,0.7724609, -0.1303711, 0.6757813, 0.1998438, -0.3010936, 0.09546876,80.81176,5,4,30
62329,-2.404003,-1.389771,995.8346,-1,0.7719727, -0.1298828, 0.6757813, 0.1842188, -0.2698436, 0.06421876,80.81176,5,4,30
62393,-2.585714,-2.767426,995.8845,-1,0.7714844, -0.1318359, 0.6757813, 0.2154688, -0.2698436, 0.1110938,80.81176,5,4,30
62458,-3.222438,-3.859161,995.924,-1,0.7729492, -0.1298828, 0.675293, 0.1998438, -0.2698436, 0.1579688,80.81176,5,4,30
62633,-3.5408,-3.859161,995.924,-1,0.7724609, -0.1293945, 0.6762695, 0.2310938, -0.2385936, 0.06421876,80.81176,5,4,30
62699,-4.393142,-5.245483,995.9741,-1,0.7714844, -0.1318359, 0.6767578, 0.2310938, -0.2698436, 0.06421876,80.81176,5,4,30
62764,-1.79972,0.7937012,995.7558,-1,0.7729492, -0.1298828, 0.6777344, 0.1529688, -0.2229686, 0.06421876,80.81176,5,4,30
62830,-2.829441,-3.859161,995.924,-1,0.7719727, -0.1313477, 0.6767578, 0.1998438, -0.2542186, 0.07984376,80.81176,5,4,30
62895,-3.201326,-3.573212,995.9135,10.38393,0.7719727, -0.1313477, 0.675293, 0.2310938, -0.2542186, 0.1267188,80.81176,5,4,30
62962,-4.076097,-4.950867,995.9634,-1,0.7729492, -0.1328125, 0.6782227, 0.1842188, -0.3010936, 0.1110938,80.81176,5,4,30
63028,-2.875893,-1.67569,995.8452,-1,0.7724609, -0.1318359, 0.6748047, 0.1842188, -0.2542186, 0.09546876,80.81176,5,4,30
63095,-3.367527,-3.859161,995.924,-1,0.7724609, -0.1313477, 0.6772461, 0.1998438, -0.2698436, 0.09546876,80.81176,5,4,30
63164,-3.760637,-4.153748,995.9345,10.39312,0.7709961, -0.1303711, 0.6772461, 0.1685938, -0.2385936, 0.07984376,80.81176,5,4,30
63235,-3.809899,-3.859161,995.924,10.37934,0.7719727, -0.1313477, 0.675293, 0.2310938, -0.2542186, 0.07984376,80.81176,5,4,30
63414,-3.288662,-2.767426,995.8845,-1,0.7719727, -0.1293945, 0.6762695, 0.2154688, -0.3167186, 0.07984376,80.81176,5,4,30
63485,-3.721205,-4.153748,995.9345,-1,0.7714844, -0.1298828, 0.6767578, 0.1842188, -0.2385936, 0.04859376,80.81176,5,4,30
63557,-4.483344,-5.245483,995.9741,-1,0.7719727, -0.1289063, 0.675293, 0.1998438, -0.2698436, 0.09546876,80.81176,5,4,30
63632,-5.410266,-6.337189,996.0134,-1,0.7724609, -0.1333008, 0.6772461, 0.1998438, -0.2229686, 0.07984376,80.81176,5,4,30
63704,-4.383432,-3.356598,995.9056,-1,0.7724609, -0.1308594, 0.675293, 0.1373438, -0.2698436, 0.07984376,80.81176,5,4,30
63775,-3.176854,-1.970276,995.8558,-1,0.7724609, -0.1328125, 0.675293, 0.1685938, -0.2385936, 0.04859376,80.81176,5,4,30
63851,-3.414034,-3.651215,995.9163,10.39312,0.7729492, -0.1313477, 0.6772461, 0.1060938, -0.2854686, 0.04859376,80.81176,5,4,30
63927,-3.931184,-4.448334,995.9451,10.38393,0.7724609, -0.1298828, 0.675293, 0.1998438, -0.2698436, 0.07984376,80.81176,5,4,30
64005,-3.643891,-3.356598,995.9056,-1,0.7734375, -0.1328125, 0.6762695, 0.2154688, -0.3167186, 0.09546876,80.81176,5,4,30
64081,-2.118256,-0.5926208,995.8058,-1,0.7714844, -0.1328125, 0.6767578, 0.1685938, -0.2698436, 0.04859376,80.81176,5,4,30
64269,-2.884735,-3.651215,995.9163,-1,0.7734375, -0.1323242, 0.6738281, 0.1842188, -0.3010936, 0.07984376,80.81176,5,4,30
64349,-3.666534,-4.448334,995.9451,10.38853,0.7714844, -0.1289063, 0.675293, 0.1998438, -0.3010936, 0.04859376,80.81176,5,4,30
64435,-3.511566,-3.356598,995.9056,10.38393,0.7729492, -0.1313477, 0.6772461, 0.1998438, -0.2229686, 0.06421876,80.81176,5,4,30
64513,-3.97995,-4.448334,995.9451,-1,0.7709961, -0.1298828, 0.6772461, 0.2154688, -0.2229686, 0.07984376,80.81176,5,4,30
64592,-3.118088,-2.256226,995.8661,10.38853,0.7729492, -0.1318359, 0.6762695, 0.1529688, -0.2698436, 0.07984376,80.81176,5,4,30
64674,-2.396889,-1.67569,995.8452,-1,0.7729492, -0.1303711, 0.6782227, 0.1998438, -0.2542186, 0.04859376,80.81176,5,4,30
64757,-3.422611,-4.448334,995.9451,-1,0.7709961, -0.1293945, 0.6782227, 0.1998438, -0.2854686, 0.09546876,80.81176,5,4,30
64840,-3.242311,-3.062012,995.8951,-1,0.7709961, -0.1323242, 0.6767578, 0.2310938, -0.3010936, 0.04859376,80.81176,5,4,30
64969,-3.845323,-4.448334,995.9451,-1,0.7724609, -0.1303711, 0.6743164, 0.2310938, -0.2073436, 0.04859376,80.81176,5,4,30
65030,-3.202401,-2.559479,995.877,10.39771,0.7719727, -0.1337891, 0.6767578, 0.1998438, -0.2542186, 0.07984376,80.81176,5,4,30
65199,-3.97266,-4.74292,995.9559,-1,0.7734375, -0.1313477, 0.6762695, 0.2154688, -0.3167186, 0.06421876,80.81176,5,4,30
65263,-4.210497,-4.448334,995.9451,10.39312,0.7729492, -0.1308594, 0.675293, 0.1685938, -0.2229686, 0.07984376,80.81176,5,4,30
65327,-3.233361,-2.256226,995.8661,-1,0.7729492, -0.1308594, 0.6777344, 0.1842188, -0.2385936, 0.07984376,80.81176,5,4,30
65392,-4.131115,-5.02887,995.9662,-1,0.7729492, -0.1313477, 0.6777344, 0.1998438, -0.2854686, 0.09546876,80.81176,5,4,30
65457,-4.289724,-4.448334,995.9451,-1,0.7714844, -0.1313477, 0.6772461, 0.1842188, -0.2229686, 0.09546876,80.81176,5,4,30
65520,-3.823161,-3.356598,995.9056,-1,0.7709961, -0.1303711, 0.6782227, 0.1529688, -0.2073436, 0.06421876,80.81176,5,4,30
65590,-3.884481,-3.945801,995.9269,10.39312,0.7724609, -0.1318359, 0.6757813, 0.2154688, -0.2073436, 0.09546876,80.81176,5,4,30
65656,-2.130244,-0.3760071,995.7981,-1,0.7734375, -0.1318359, 0.6743164, 0.2154688, -0.2542186, 0.09546876,80.81176,5,4,30
65724,-3.579557,-5.02887,995.9662,-1,0.7709961, -0.1303711, 0.6762695, 0.1842188, -0.3010936, 0.09546876,80.81176,5,4,30
65794,-3.468077,-3.356598,995.9056,-1,0.7724609, -0.1308594, 0.6757813, 0.09046877, -0.2698436, 0.06421876,80.81176,5,4,30
65975,-2.862152,-2.256226,995.8661,10.39771,0.7714844, -0.1323242, 0.6762695, 0.1998438, -0.2542186, 0.06421876,80.81176,5,4,30
66046,-2.559189,-2.256226,995.8661,10.38853,0.7729492, -0.1313477, 0.6767578, 0.1842188, -0.2854686, 0.04859376,80.81176,5,4,30
66119,-3.252495,-3.945801,995.9269,10.39771,0.7714844, -0.1318359, 0.6767578, 0.09046877, -0.2229686, 0.09546876,80.81176,5,4,30
66191,-3.304546,-3.356598,995.9056,-1,0.7734375, -0.1298828, 0.6767578, 0.1998438, -0.2385936, 0.1267188,80.81176,5,4,30
66262,-3.87644,-4.448334,995.9451,-1,0.7729492, -0.1308594, 0.6757813, 0.2154688, -0.2385936, 0.01734376,80.81176,5,4,30
66337,-3.616519,-3.356598,995.9056,-1,0.7724609, -0.1298828, 0.6777344, 0.1529688, -0.2542186, 0.07984376,80.81176,5,4,30
66409,-2.685091,-1.753662,995.848,-1,0.7729492, -0.1318359, 0.6777344, 0.1685938, -0.3010936, 0.03296876,80.81176,5,4,30
66484,-2.765244,-2.845398,995.8873,10.40689,0.7724609, -0.1333008, 0.6767578, 0.1842188, -0.2542186, 0.06421876,80.81176,5,4,30
66560,-3.897057,-5.02887,995.9662,10.4023,0.7724609, -0.1303711, 0.6782227, 0.2310938, -0.2073436, 0.09546876,80.81176,5,4,30
66637,-2.535107,-1.173157,995.8268,-1,0.7719727, -0.1313477, 0.6777344, 0.2467188, -0.2542186, 0.1110938,80.81176,5,4,30
66822,-2.690252,-2.845398,995.8873,-1,0.7719727, -0.1298828, 0.6777344, 0.1529688, -0.2542186, 0.07984376,80.81176,5,4,30
66898,-1.680438,-0.6706238,995.8086,-1,0.7724609, -0.1303711, 0.6772461, 0.1685938, -0.2385936, 0.04859376,80.81176,5,4,30
66975,-3.354654,-5.02887,995.9662,-1,0.7724609, -0.1293945, 0.6762695, 0.1373438, -0.2698436, 0.06421876,80.81176,5,4,30
67053,-3.100026,-2.845398,995.8873,10.40689,0.7709961, -0.1318359, 0.6748047, 0.2154688, -0.2698436, 0.06421876,80.81176,5,4,30
67129,-3.120005,-3.139984,995.8979,-1,0.7719727, -0.1313477, 0.6772461, 0.1685938, -0.3010936, 0.06421876,80.81176,5,4,30
67206,-3.129995,-3.139984,995.8979,-1,0.7719727, -0.1303711, 0.6762695, 0.1842188, -0.2385936, 0.06421876,80.81176,5,4,30
67287,-1.900309,-0.6706238,995.8086,10.39771,0.7734375, -0.1303711, 0.6762695, 0.1685938, -0.2229686, 0.06421876,80.81176,5,4,30
67368,-2.372854,-2.845398,995.8873,-1,0.7709961, -0.1323242, 0.6757813, 0.1842188, -0.2542186, 0.06421876,80.81176,5,4,30
67450,-2.756419,-3.139984,995.8979,-1,0.7724609, -0.1323242, 0.6767578, 0.1842188, -0.2854686, 0.04859376,80.81176,5,4,30
67532,-2.800908,-2.845398,995.8873,-1,0.7729492, -0.1308594, 0.6772461, 0.1842188, -0.3167186, 0.01734376,80.81176,5,4,30
67724,-3.373354,-3.945801,995.9269,10.4023,0.7709961, -0.1318359, 0.6762695, 0.1842188, -0.2385936, 0.03296876,80.81176,5,4,30
67858,-2.455201,-1.537048,995.8401,-1,0.7705078, -0.1308594, 0.6767578, 0.1529688, -0.3010936, 0.09546876,80.81176,5,4,30
67920,-3.490754,-4.526306,995.9479,-1,0.7714844, -0.1303711, 0.6767578, 0.1842188, -0.3010936, 0.04859376,80.81176,5,4,30
67984,-3.605637,-3.72052,995.9189,10.41148,0.7729492, -0.1318359, 0.6757813, 0.1998438, -0.3323436, 0.09546876,80.81176,5,4,30
68055,-3.520119,-3.434601,995.9085,-1,0.7724609, -0.1313477, 0.6762695, 0.1529688, -0.2854686, 0.04859376,80.81176,5,4,30
68121,-3.767612,-4.015106,995.9295,10.41148,0.7729492, -0.1308594, 0.6762695, 0.1685938, -0.2854686, 0.09546876,80.81176,5,4,30
68187,-3.744066,-3.72052,995.9189,10.41148,0.7719727, -0.1313477, 0.6791992, 0.1685938, -0.3167186, 0.09546876,80.81176,5,4,30
68258,-2.094705,-0.445343,995.8006,10.40689,0.7719727, -0.1308594, 0.6772461, 0.1998438, -0.2698436, 0.06421876,80.81176,5,4,30
68324,-3.310505,-4.526306,995.9479,-1,0.7709961, -0.1293945, 0.675293, 0.2154688, -0.2698436, 0.06421876,80.81176,5,4,30
68390,-3.771113,-4.23172,995.9373,-1,0.7709961, -0.1308594, 0.6743164, 0.1998438, -0.2698436, 0.06421876,80.81176,5,4,30
68567,-2.511121,-1.251129,995.8296,10.40689,0.7714844, -0.1308594, 0.6762695, 0.1998438, -0.2542186, 0.04859376,80.81176,5,4,30
68635,-3.518713,-4.526306,995.9479,-1,0.7719727, -0.1318359, 0.6772461, 0.1373438, -0.3010936, 0.03296876,80.81176,5,4,30
68702,-2.237628,-0.956543,995.819,-1,0.7724609, -0.1308594, 0.675293, 0.2154688, -0.2542186, 0.06421876,80.81176,5,4,30
68772,-3.381967,-4.526306,995.9479,-1,0.7744141, -0.1308594, 0.6772461, 0.1685938, -0.3167186, 0.07984376,80.81176,5,4,30
68843,-2.862416,-2.342865,995.8691,-1,0.7729492, -0.1313477, 0.6772461, 0.1842188, -0.3167186, 0.07984376,80.81176,5,4,30
68914,-3.694361,-4.526306,995.9479,10.42067,0.7734375, -0.1308594, 0.6767578, 0.1998438, -0.2385936, 0.09546876,80.81176,5,4,30
68985,-2.763013,-1.831665,995.8506,-1,0.7714844, -0.1303711, 0.6782227, 0.1529688, -0.2698436, 0.09546876,80.81176,5,4,30
69061,-3.241766,-3.72052,995.9189,10.4023,0.7724609, -0.1313477, 0.6762695, 0.1998438, -0.2542186, 0.1110938,80.81176,5,4,30
69134,-2.389407,-1.537048,995.8401,-1,0.7719727, -0.1303711, 0.6757813, 0.1998438, -0.2229686, 0.03296876,80.81176,5,4,30
69208,-2.110536,-1.831665,995.8506,10.42067,0.7729492, -0.1298828, 0.6772461, 0.1685938, -0.2542186, 0.09546876,80.81176,5,4,30
69389,-1.53354,-0.956543,995.819,-1,0.7709961, -0.1318359, 0.6772461, 0.1842188, -0.2229686, 0.07984376,80.81176,5,4,30
69464,-2.62703,-3.72052,995.9189,-1,0.7724609, -0.1313477, 0.6782227, 0.1998438, -0.3010936, 0.06421876,80.81176,5,4,30
69538,-3.321068,-4.015106,995.9295,10.41608,0.7714844, -0.1303711, 0.6757813, 0.1842188, -0.2698436, 0.09546876,80.81176,5,4,30
69611,-3.122219,-2.92337,995.8901,-1,0.7719727, -0.1318359, 0.6767578, 0.1685938, -0.2385936, 0.04859376,80.81176,5,4,30
69690,-3.715956,-4.309692,995.9401,10.42526,0.7724609, -0.1298828, 0.6787109, 0.1685938, -0.2698436, 0.06421876,80.81176,5,4,30
69766,-2.77381,-1.831665,995.8506,-1,0.7729492, -0.1313477, 0.6782227, 0.1842188, -0.2073436, 0.06421876,80.81176,5,4,30
69844,-3.684726,-4.595642,995.9506,-1,0.7734375, -0.1313477, 0.6767578, 0.1998438, -0.2229686, 0.03296876,80.81176,5,4,30
69924,-3.849916,-4.015106,995.9295,10.41608,0.7729492, -0.1328125, 0.6748047, 0.2154688, -0.2698436, 0.09546876,80.81176,5,4,30
70003,-3.932511,-4.015106,995.9295,-1,0.7729492, -0.1308594, 0.6791992, 0.1685938, -0.1917186, 0.07984376,80.81176,5,4,30
70083,-2.73478,-1.537048,995.8401,10.41608,0.7724609, -0.1308594, 0.6767578, 0.1529688, -0.2542186, 0.1110938,80.81176,5,4,30
70270,-3.522236,-4.309692,995.9401,-1,0.7714844, -0.1308594, 0.6757813, 0.2310938, -0.2385936, 0.07984376,80.81176,5,4,30
70351,-3.915964,-4.309692,995.9401,10.42526,0.7719727, -0.1293945, 0.6772461, 0.1685938, -0.2542186, 0.07984376,80.81176,5,4,30
70435,-2.327947,-0.7399292,995.8113,-1,0.7729492, -0.1303711, 0.6772461, 0.2154688, -0.2698436, 0.07984376,80.81176,5,4,30
70516,-3.461794,-4.595642,995.9506,-1,0.7734375, -0.1303711, 0.6777344, 0.1998438, -0.2385936, 0.06421876,80.81176,5,4,30
70647,-4.028718,-4.595642,995.9506,10.42985,0.7719727, -0.1303711, 0.675293, 0.1685938, -0.2698436, 0.1110938,80.81176,5,4,30
70709,-3.476044,-2.92337,995.8901,-1,0.7719727, -0.1308594, 0.6767578, 0.1685938, -0.2229686, 0.09546876,80.81176,5,4,30
70771,-3.199707,-2.92337,995.8901,-1,0.7724609, -0.1323242, 0.6787109, 0.1842188, -0.3479686, 0.06421876,80.81176,5,4,30
70835,-3.607407,-4.015106,995.9295,-1,0.7724609, -0.1298828, 0.6762695, 0.1998438, -0.3010936, 0.06421876,80.81176,5,4,30
70898,-4.504417,-5.401428,995.9796,-1,0.7724609, -0.1308594, 0.6762695, 0.2467188, -0.3323436, 0.1110938,80.81176,5,4,30
70962,-3.861202,-3.217987,995.9007,10.42067,0.7729492, -0.1328125, 0.6782227, 0.1685938, -0.2854686, 0.09546876,80.81176,5,4,30
71136,-4.228422,-4.595642,995.9506,-1,0.7724609, -0.1303711, 0.6748047, 0.1842188, -0.2385936, 0.06421876,80.81176,5,4,30
71200,-4.412032,-4.595642,995.9506,-1,0.7714844, -0.1303711, 0.675293, 0.1998438, -0.3010936, 0.09546876,80.81176,5,4,30
71267,-4.503837,-4.595642,995.9506,-1,0.7734375, -0.1298828, 0.6767578, 0.1842188, -0.2698436, 0.06421876,80.81176,5,4,30
71337,-3.458004,-2.41217,995.8717,10.42526,0.7729492, -0.1318359, 0.6767578, 0.1998438, -0.2854686, 0.07984376,80.81176,5,4,30
71406,-1.700392,0.05722046,995.7824,-1,0.7729492, -0.1323242, 0.6772461, 0.2310938, -0.2698436, 0.04859376,80.81176,5,4,30
71475,-1.913321,-2.126251,995.8613,10.43444,0.7724609, -0.1313477, 0.6772461, 0.1842188, -0.2698436, 0.06421876,80.81176,5,4,30
71556,-3.254482,-4.595642,995.9506,10.42067,0.7719727, -0.1318359, 0.6762695, 0.1998438, -0.2854686, 0.07984376,80.81176,5,4,30
71627,-4.219648,-5.184814,995.9716,-1,0.7734375, -0.1303711, 0.6757813, 0.2154688, -0.2542186, 0.04859376,80.81176,5,4,30
71698,-4.702231,-5.184814,995.9716,10.42526,0.7719727, -0.1318359, 0.6762695, 0.2310938, -0.2385936, 0.1110938,80.81176,5,4,30
71770,-4.505962,-4.309692,995.9401,10.42526,0.7719727, -0.1303711, 0.6757813, 0.2154688, -0.2385936, 0.07984376,80.81176,5,4,30
71953,-4.004934,-3.503906,995.9112,10.43444,0.7719727, -0.1313477, 0.675293, 0.1685938, -0.3010936, 0.06421876,80.81176,5,4,30
72025,-3.503154,-3.001373,995.8928,-1,0.7729492, -0.1313477, 0.6743164, 0.1842188, -0.2854686, 0.06421876,80.81176,5,4,30
72095,-4.343984,-5.184814,995.9716,-1,0.7719727, -0.1323242, 0.6757813, 0.1998438, -0.2698436, 0.06421876,80.81176,5,4,30
72169,-4.7644,-5.184814,995.9716,-1,0.7714844, -0.1293945, 0.6791992, 0.1529688, -0.2698436, 0.04859376,80.81176,5,4,30
72242,-3.588285,-2.41217,995.8717,-1,0.7719727, -0.1313477, 0.6762695, 0.1842188, -0.2229686, 0.07984376,80.81176,5,4,30
72315,-3.294829,-3.001373,995.8928,-1,0.7719727, -0.1323242, 0.6787109, 0.1998438, -0.2385936, 0.04859376,80.81176,5,4,30
72390,-4.638397,-5.981964,996.0005,-1,0.7729492, -0.1318359, 0.675293, 0.1998438, -0.2698436, 0.04859376,80.81176,5,4,30
72468,-3.672577,-2.706757,995.8822,-1,0.7719727, -0.1318359, 0.6748047, 0.1529688, -0.2385936, 0.1110938,80.81176,5,4,30
72543,-2.245239,-0.8179016,995.814,-1,0.7724609, -0.1308594, 0.6762695, 0.2310938, -0.2542186, 0.01734376,80.81176,5,4,30
72624,-1.53157,-0.8179016,995.814,10.43444,0.7709961, -0.1303711, 0.6772461, 0.1529688, -0.2385936, 0.06421876,80.81176,5,4,30
72814,-1.317696,-1.103821,995.8245,-1,0.7719727, -0.1318359, 0.675293, 0.1685938, -0.2854686, 0.06421876,80.81176,5,4,30
