time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
4019,57.91225,51.57812,998.7997,24.76894,-0.1113281, -0.01708984, 1.038574, -0.03796875, -0.02093744, 0.04859376,83.54591,5,3,0
4187,55.04844,52.18463,998.6979,-1,-0.1103516, -0.01660156, 1.040039, -0.02234375, 0.02593756, 0.00171876,83.54591,5,3,0
4358,53.37393,51.69942,998.6573,-1,-0.1118164, -0.01611328, 1.040039, -0.006718755, 0.01031256, -0.01390624,83.54591,5,3,0
4528,49.81602,46.2581,998.7385,-1,-0.1118164, -0.01708984, 1.041992, -0.02234375, 0.05718756, 0.00171876,83.54591,5,3,0
4702,44.34598,38.87594,998.6267,-1,-0.1132813, -0.015625, 1.038574, -0.006718755, -0.005312443, 0.04859376,83.54591,5,3,0
4883,43.54314,42.74031,998.7181,-1,-0.1108398, -0.015625, 1.039063, 0.008906245, -0.03656244, -0.01390624,83.54591,5,3,0
5132,39.99651,36.44987,998.5861,-1,-0.1123047, -0.015625, 1.041992, -0.006718755, -0.005312443, 0.00171876,83.54591,5,3,0
5312,35.91843,31.84035,998.6368,-1,-0.1118164, -0.01708984, 1.041992, -0.03796875, -0.005312443, 0.00171876,83.54591,5,3,0
5494,34.58988,33.26133,998.7587,-1,-0.1103516, -0.01660156, 1.039063, 0.008906245, 0.02593756, 0.03296876,83.54591,5,3,0
5682,31.86345,29.13702,998.6978,-1,-0.112793, -0.01513672, 1.039063, 0.02453125, -0.05218744, -0.01390624,83.54591,5,3,0
5869,27.34635,22.82925,998.6978,-1,-0.112793, -0.015625, 1.040527, 0.008906245, -0.03656244, -0.01390624,83.54591,5,3,0
6060,23.7448,20.14326,998.7486,24.72774,-0.1113281, -0.01708984, 1.041504, -0.006718755, -0.09906244, 0.00171876,83.54591,5,3,0
6252,20.57504,17.40527,998.8092,24.70944,-0.1118164, -0.01464844, 1.041016, 0.04015625, -0.005312443, -0.01390624,83.54591,5,3,0
6519,17.09262,13.61021,998.6365,-1,-0.1123047, -0.01708984, 1.041504, -0.02234375, -0.03656244, 0.07984376,83.54591,5,3,0
6714,14.56294,12.03326,998.7584,-1,-0.1113281, -0.01513672, 1.041016, -0.006718755, -0.03656244, 0.04859376,83.54591,5,3,0
6914,11.66051,8.758087,998.738,24.69571,-0.1123047, -0.01611328, 1.040527, -0.02234375, -0.005312443, 0.00171876,83.54591,5,3,0
7117,10.49523,9.329941,998.6666,-1,-0.1108398, -0.01660156, 1.04248, -0.02234375, -0.05218744, 0.01734376,83.54591,5,3,0
7320,6.620066,2.744904,998.7885,-1,-0.1118164, -0.01708984, 1.041504, -0.05359375, -0.005312443, 0.01734376,83.54591,5,3,0
7486,5.800206,4.980347,998.6158,-1,-0.1113281, -0.01660156, 1.041504, -0.05359375, -0.005312443, 0.01734376,83.54591,5,4,0
7653,4.98305,4.165894,998.6971,-1,-0.1118164, -0.01855469, 1.040527, -0.006718755, -0.06781244, 0.00171876,83.54591,5,4,0
7833,4.167238,3.351425,998.707,24.66367,-0.1123047, -0.01708984, 1.040039, -0.006718755, -0.005312443, -0.02953124,83.54591,5,4,0
8076,2.658937,1.150635,998.717,-1,-0.1123047, -0.01806641, 1.040039, -0.02234375, -0.05218744, -0.01390624,83.54591,5,4,0
8245,3.005181,3.351425,998.7781,24.65451,-0.1113281, -0.01611328, 1.039551, -0.02234375, -0.05218744, 0.04859376,83.54591,5,4,0
8418,1.939274,0.8733673,998.717,24.64994,-0.1123047, -0.01660156, 1.041016, -0.006718755, -0.005312443, 0.04859376,83.54591,5,4,0
8595,1.544955,1.150635,998.7578,-1,-0.112793, -0.01611328, 1.041016, 0.008906245, -0.08343744, 0.01734376,83.54591,5,4,0
8774,3.279985,5.015015,998.6763,-1,-0.1118164, -0.01660156, 1.041016, -0.02234375, -0.02093744, 0.01734376,83.54591,5,4,0
8952,2.076676,0.8733673,998.7166,-1,-0.1123047, -0.01464844, 1.041504, -0.03796875, -0.02093744, 0.04859376,83.54591,5,4,0
9133,2.991311,3.905945,998.7877,-1,-0.1113281, -0.01660156, 1.039551, -0.02234375, -0.005312443, 0.01734376,83.54591,5,4,0
