time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
4702,44.34598,38.87594,998.8716,33.3697,-0.1225586, -0.02001953, 1.039551, 0.03281248, 0.02984381, -0.04015636,83.54593,5,3,0
4883,43.54314,42.74031,998.7216,33.30118,-0.1240234, -0.01708984, 1.035645, 0.001562476, -0.04828119, -0.05578136,83.54593,5,3,0
5132,39.99651,36.44987,998.8397,-1,-0.1230469, -0.01757813, 1.039063, 0.01718748, -0.04828119, -0.02453136,83.54593,5,3,0
5312,35.91843,31.84035,998.8738,33.20525,-0.1225586, -0.01855469, 1.039551, 0.001562476, 0.04546881, -0.008906364,83.54593,5,3,0
5494,34.58988,33.26133,998.7935,33.1687,-0.1230469, -0.01806641, 1.038086, 0.01718748, 0.01421881, -0.008906364,83.54593,5,3,0
5682,31.86345,29.13702,998.8376,33.13216,-0.1220703, -0.01806641, 1.037109, 0.001562476, 0.06109381, 0.006718636,83.54593,5,3,0
5869,27.34635,22.82925,998.9102,-1,-0.1230469, -0.01757813, 1.038574, 0.01718748, 0.04546881, -0.07140636,83.54593,5,3,0
6060,23.7448,20.14326,998.84,33.09104,-0.1230469, -0.01904297, 1.037598, -0.04531252, 0.04546881, 0.02234364,83.54593,5,3,0
6252,20.57504,17.40527,998.9227,33.09561,-0.1225586, -0.01660156, 1.035156, -0.04531252, 0.02984381, -0.08703136,83.54593,5,3,0
6519,17.09262,13.61021,998.7863,-1,-0.1220703, -0.01855469, 1.037109, -0.02968752, 0.09234381, -0.02453136,83.54593,5,3,0
6714,14.56294,12.03326,998.845,-1,-0.1235352, -0.01953125, 1.034668, 0.04843748, 0.01421881, -0.05578136,83.54593,5,3,0
6914,11.66051,8.758087,998.7823,-1,-0.1220703, -0.01855469, 1.036621, 0.03281248, 0.04546881, -0.04015636,83.54593,5,3,0
7117,10.49523,9.329941,998.7697,-1,-0.1225586, -0.01708984, 1.038574, 0.001562476, 0.01421881, -0.04015636,83.54593,5,3,0
7320,6.620066,2.744904,998.807,33.2692,-0.1225586, -0.01660156, 1.039063, -0.02968752, 0.07671881, -0.05578136,83.54593,5,3,0
7486,5.800206,4.980347,998.7516,33.33773,-0.1230469, -0.01904297, 1.035156, -0.01406252, 0.06109381, -0.02453136,83.54593,5,4,0
7653,4.98305,4.165894,998.8403,-1,-0.121582, -0.01708984, 1.037109, 0.001562476, 0.02984381, -0.008906364,83.54593,5,4,0
7833,4.167238,3.351425,998.8803,-1,-0.1230469, -0.01806641, 1.035645, -0.04531252, 0.04546881, -0.04015636,83.54593,5,4,0
8076,2.658937,1.150635,998.8176,-1,-0.1220703, -0.01904297, 1.036621, -0.01406252, 0.02984381, 0.02234364,83.54593,5,4,0
8245,3.005181,3.351425,998.7834,33.43822,-0.1225586, -0.01953125, 1.038574, 0.04843748, 0.06109381, -0.1182814,83.54593,5,4,0
8418,1.939274,0.8733673,998.7894,-1,-0.1225586, -0.01855469, 1.037109, 0.01718748, 0.09234381, -0.05578136,83.54593,5,4,0
8595,1.544955,1.150635,998.8225,-1,-0.1230469, -0.01757813, 1.036621, 0.03281248, 0.02984381, -0.02453136,83.54593,5,4,0
8774,3.279985,5.015015,998.827,-1,-0.1220703, -0.01953125, 1.037598, -0.01406252, 0.04546881, -0.02453136,83.54593,5,4,0
8952,2.076676,0.8733673,998.8356,-1,-0.1225586, -0.01806641, 1.037109, -0.04531252, 0.04546881, 0.006718636,83.54593,5,4,0
9133,2.991311,3.905945,998.8513,-1,-0.1230469, -0.01855469, 1.038086, 0.03281248, 0.1079688, -0.02453136,83.54593,5,4,0
