time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.574104,6.522629,1001.973,-1,-0.01123047, 0.1904297, 1.019043, 0.03656244, 0.1581249, 0.09859371,0.6255798,0,2,False,False,0
91,4.76244,5.950775,1002.054,-1,-0.008789063, 0.1918945, 1.029297, 0.1303124, -0.2793751, 0.1298437,3.574104,0,2,False,False,0
269,7.150164,9.537888,1001.953,-1,-0.006347656, 0.1928711, 1.031738, -0.1196876, -0.4043751, 0.004843712,4.76244,0,2,False,False,0
436,12.45967,17.76918,1001.983,-1,-0.007324219, 0.1914063, 1.041016, 0.1303124, 0.2674999, 0.06734371,7.150164,0,2,False,False,0
683,22.96448,33.46928,1002.014,24.05947,-0.01464844, 0.1904297, 1.030273, 0.05218744, -0.2481251, 0.06734371,12.45967,0,2,False,False,0
854,33.59754,44.23061,1002.034,-1,-0.01171875, 0.1914063, 1.025879, 0.2240624, 0.7206249, 0.004843712,22.96448,0,2,False,True,0
1026,41.7907,49.98385,1002.054,24.05032,-0.009765625, 0.1972656, 1.030762, -0.1821876, -0.7012501, 0.05171871,33.59754,0,2,False,True,0
1199,49.35308,56.91546,1002.024,-1,-0.01367188, 0.1967773, 1.028809, 0.03656244, 0.1112499, 0.06734371,41.7907,0,2,False,True,0
1380,57.82177,66.29047,1002.156,24.0549,-0.008789063, 0.1933594, 1.02832, -0.3228126, -1.498125, 0.1298437,49.35308,0,2,False,True,0
1563,63.58973,69.3577,1001.953,24.0549,-0.01025391, 0.1938477, 1.027344, 0.1303124, 0.5799999, -0.08890629,57.82177,0,2,False,True,0
1745,68.96043,74.33114,1002.115,24.04116,-0.008300781, 0.1938477, 1.02832, -0.1978126, -1.123125, 0.06734371,63.58973,0,2,False,True,0
1933,75.09426,81.22809,1001.983,24.0549,-0.009765625, 0.1933594, 1.02832, 0.2865624, 0.7206249, 0.004843712,68.96043,0,2,False,True,0
2191,79.40887,83.72347,1002.095,-1,-0.005859375, 0.1933594, 1.027344, -0.2603126, -0.9043751, 0.1142187,75.09426,0,2,False,True,0
2390,82.51927,85.62967,1002.146,24.04574,-0.009277344, 0.1933594, 1.031738, 0.2084374, 0.5331249, 0.03609371,79.40887,0,2,False,True,0
2584,83.54593,84.57259,1002.156,24.0549,-0.009765625, 0.1918945, 1.027344, -0.02593756, -0.3575001, 0.1142187,82.51927,0,2,False,True,0
2780,83.50473,83.46353,1002.135,-1,-0.01123047, 0.1943359, 1.03125, 0.02093744, 0.09562492, 0.08296871,83.54593,0,2,False,True,0
2982,81.01476,78.52477,1001.983,-1,-0.008300781, 0.1953125, 1.028809, -0.1040626, -0.5918751, 0.06734371,83.54593,1,2,False,True,0
3184,78.66936,76.32397,1002.135,24.05032,-0.01025391, 0.1933594, 1.030273, -0.04156256, -0.1700001, -0.02640629,83.54593,2,2,False,True,0
3386,78.59706,78.52477,1001.994,-1,-0.009765625, 0.1928711, 1.028809, 0.02093744, -0.1543751, -0.04203129,83.54593,3,2,False,True,0
3691,70.86682,63.13658,1002.064,24.0549,-0.007324219, 0.1918945, 1.028809, 0.005312443, -0.3418751, 0.05171871,83.54593,4,2,False,True,0
3852,64.24638,57.62595,1002.125,-1,-0.008300781, 0.1923828, 1.029785, -0.08843756, -0.06062508, -0.04203129,83.54593,5,3,True,True,0
4019,57.91225,51.57812,1002.014,24.04574,-0.0078125, 0.1953125, 1.027832, 0.005312443, -0.2325001, 0.03609371,83.54593,5,3,True,True,0
4187,55.04844,52.18463,1002.014,-1,-0.009765625, 0.1943359, 1.028809, 0.1146874, 0.1737499, 0.06734371,83.54593,5,3,True,True,0
4358,53.37393,51.69942,1002.034,-1,-0.01513672, 0.1884766, 1.026367, 0.2553124, 0.2206249, 0.1767187,83.54593,5,3,True,True,0
4528,49.81602,46.2581,1002.105,-1,-0.004394531, 0.2001953, 1.026367, -0.1196876, -1.341875, 0.1454687,83.54593,5,3,True,True,0
4702,44.34598,38.87594,1001.943,-1,-0.008789063, 0.1943359, 1.03125, 0.3959374, 1.189375, 0.1142187,83.54593,5,3,True,True,0
4883,43.54314,42.74031,1001.973,24.05032,-0.006347656, 0.1928711, 1.025391, -0.04156256, -0.5450001, 0.02046871,83.54593,5,3,True,True,0
5132,39.99651,36.44987,1001.953,-1,-0.01074219, 0.1938477, 1.029297, 0.03656244, 0.01749992, -0.01078129,83.54593,5,3,True,True,0
5312,35.91843,31.84035,1002.003,24.04574,-0.006835938, 0.1923828, 1.026855, -0.4165626, -1.795, 0.08296871,83.54593,5,3,True,True,0
5494,34.58988,33.26133,1002.024,24.05032,-0.009765625, 0.1923828, 1.030762, 0.05218744, 0.04874992, -0.01078129,83.54593,5,3,True,True,0
5682,31.86345,29.13702,1001.953,24.05032,-0.0078125, 0.1923828, 1.027344, 0.02093744, 0.03312492, 0.004843712,83.54593,5,3,True,True,0
5869,27.34635,22.82925,1001.994,-1,-0.01025391, 0.1928711, 1.029785, -0.02593756, -0.2950001, 0.09859371,83.54593,5,3,True,True,0
6060,23.7448,20.14326,1002.135,-1,-0.01123047, 0.1933594, 1.030762, -0.02593756, -0.2168751, 0.05171871,83.54593,5,3,True,True,0
6252,20.57504,17.40527,1002.146,24.05032,-0.01074219, 0.1953125, 1.024902, 0.005312443, -0.1700001, 0.1142187,83.54593,5,3,True,True,0
6519,17.09262,13.61021,1001.973,-1,-0.01123047, 0.1938477, 1.029297, 0.03656244, 0.09562492, -0.04203129,83.54593,5,3,True,True,0
6714,14.56294,12.03326,1001.963,24.04574,-0.008789063, 0.1953125, 1.027344, 0.05218744, -0.06062508, 0.004843712,83.54593,5,3,True,True,0
6914,11.66051,8.758087,1002.034,-1,-0.008789063, 0.1914063, 1.02832, -0.2603126, -0.8887501, -0.01078129,83.54593,5,3,True,True,0
7117,10.49523,9.329941,1001.963,-1,-0.005859375, 0.1928711, 1.026855, 0.02093744, -0.1075001, 0.02046871,83.54593,5,3,True,True,0
7320,6.620066,2.744904,1001.993,24.05032,-0.008300781, 0.1918945, 1.029785, -0.01031256, -0.06062508, 0.004843712,83.54593,5,3,True,True,0
7486,5.800206,4.980347,1002.095,24.0549,-0.009765625, 0.1933594, 1.028809, 0.1615624, 0.3612499, 0.02046871,83.54593,5,4,True,True,0
7653,4.98305,4.165894,1001.963,-1,-0.01025391, 0.1953125, 1.029297, -0.05718756, -0.2637501, 0.08296871,83.54593,5,4,True,True,0
7833,4.167238,3.351425,1001.953,24.0549,-0.01123047, 0.1962891, 1.028809, 0.02093744, -0.09187508, 0.05171871,83.54593,5,4,True,True,0
8076,2.658937,1.150635,1002.125,24.0549,-0.009277344, 0.1933594, 1.026855, -0.04156256, -0.2793751, 0.06734371,83.54593,5,4,True,True,0
8245,3.005181,3.351425,1001.973,-1,-0.0078125, 0.1923828, 1.03125, 0.005312443, 0.07999992, 0.02046871,83.54593,5,4,True,True,0
8418,1.939274,0.8733673,1002.064,-1,-0.0078125, 0.1904297, 1.030762, -0.1196876, -0.3262501, 0.03609371,83.54593,5,4,True,True,0
8595,1.544955,1.150635,1002.074,24.05032,-0.0078125, 0.1914063, 1.029297, -0.01031256, -0.2012501, 0.03609371,83.54593,5,4,True,True,0
8774,3.279985,5.015015,1002.014,24.05032,-0.008300781, 0.1933594, 1.030273, -0.07281256, -0.3262501, 0.004843712,83.54593,5,4,True,True,0
8952,2.076676,0.8733673,1002.054,24.0549,-0.009765625, 0.1938477, 1.030273, 0.05218744, 0.04874992, 0.02046871,83.54593,5,4,True,True,0
9133,2.991311,3.905945,1001.993,-1,-0.009765625, 0.1933594, 1.029297, -0.01031256, -0.1543751, 0.05171871,83.54593,5,4,True,True,0
