time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.18679,6.522629,990.7239,-1,0.1875, 0.8764648, 0.1621094, -2.517188, 27.59922, 14.59859,0,1,0,False,False,0
91,4.568783,5.950775,990.623,-1,0.1357422, 1.035156, 0.08642578, 3.467187, 16.52109, 5.957969,3.18679,0,0,False,False,0
269,7.053335,9.537888,990.7137,-1,0.01074219, 1.065918, 0.00390625, 2.154687, -4.103906, -3.276406,4.568783,0,0,False,False,0
436,12.41126,17.76918,990.563,20.35013,0.1796875, 1.009277, -0.07080078, 1.154688, 3.771094, 2.036094,7.053335,0,0,False,False,0
683,22.94027,33.46928,990.623,-1,0.2045898, 0.980957, 0.01171875, -0.4546875, 18.33359, 2.411094,12.41126,0,0,False,False,0
854,33.58544,44.23061,990.563,-1,0.1328125, 1.061523, 0.06640625, 0.4671875, 18.31797, -2.057656,22.94027,0,2,False,True,0
1026,41.78465,49.98385,990.5221,20.35471,0.04736328, 0.9897461, 0.05224609, 2.514062, 7.864844, -3.870156,33.58544,0,2,False,True,0
1199,49.35005,56.91546,990.6032,20.3593,0.1293945, 0.9506836, -0.06396484, 3.545312, 10.45859, -1.417031,41.78465,0,2,False,True,0
1380,57.82026,66.29047,990.5828,-1,0.1274414, 0.9453125, -0.01611328, 1.748438, 17.66172, -0.8076563,49.35005,0,2,False,True,0
1563,63.58898,69.3577,990.623,-1,0.05517578, 0.9482422, 0.09130859, 0.3578125, 21.27109, -0.5576563,57.82026,0,2,False,True,0
1745,68.96006,74.33114,990.5828,-1,0.02978516, 0.987793, 0.0546875, 0.6078125, 12.64609, 0.9579687,63.58898,0,2,False,True,0
1933,75.09407,81.22809,990.623,-1,0.1479492, 0.9760742, -0.03564453, -0.7828125, 9.161718, 3.192344,68.96006,0,2,False,True,0
2191,79.40877,83.72347,990.4621,-1,0.246582, 0.9414063, -0.05371094, -4.001563, 27.89609, 6.067344,75.09407,0,2,False,True,0
2390,82.51922,85.62967,990.593,20.35471,0.1884766, 0.9150391, 0.144043, -5.845313, 49.4586, 6.676719,79.40877,0,2,False,True,0
2584,83.54591,84.57259,990.563,-1,0.04736328, 0.9829102, -0.02685547, -3.657813, 49.11485, 5.911094,82.51922,0,2,False,True,0
2780,83.50471,83.46353,990.6434,-1,0.2148438, 0.9833984, -0.1000977, -7.767188, 26.83359, 5.442344,83.54591,0,2,False,True,0
2982,81.01474,78.52477,990.623,-1,0.293457, 0.9008789, -0.1064453, -16.17344, 46.7711, 2.629844,83.54591,1,2,False,True,0
3184,78.66936,76.32397,990.623,20.35013,0.1201172, 0.9423828, 0.1147461, -20.20469, 62.72422, -0.6670313,83.54591,2,2,False,True,0
3386,78.59706,78.52477,990.623,20.35013,0.1704102, 0.8754883, 0.03369141, -20.68906, 51.78672, -5.667031,83.54591,3,2,False,True,0
