time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.386299,6.522629,990.5963,-1,-0.3222656, -0.140625, 1.023438, 0.02046871, -0.005624771, -0.1095312,0.2499695,0,2,False,False,0
91,4.668537,5.950775,990.6465,17.83887,-0.3242188, -0.1357422, 1.000977, -0.07328129, 0.5412502, -0.2189062,3.386299,0,2,False,False,0
269,7.103212,9.537888,990.6866,17.84804,-0.3105469, -0.1425781, 0.9716797, -0.5889063, 0.2131252, -0.04703116,4.668537,0,2,False,False,0
436,12.4362,17.76918,990.5563,-1,-0.3071289, -0.1425781, 0.9995117, -0.3857813, -0.6306248, -0.1876562,7.103212,0,2,False,False,0
683,22.95274,33.46928,990.7266,-1,-0.3344727, -0.144043, 0.9931641, 0.2079687, 0.3225002, 0.01546884,12.4362,0,2,False,False,0
854,33.59167,44.23061,990.6364,17.85262,-0.3144531, -0.1396484, 0.9746094, 0.2860937, 0.04125023, 0.09359384,22.95274,0,2,False,True,0
1026,41.78776,49.98385,990.5563,-1,-0.3134766, -0.1416016, 1.003906, 0.1142187, -0.5837498, -0.07828116,33.59167,0,2,False,True,0
1199,49.35161,56.91546,990.657,-1,-0.315918, -0.1376953, 0.980957, 0.2392187, 0.2600002, 0.2029688,41.78776,0,2,False,True,0
1380,57.82104,66.29047,990.6465,17.85721,-0.2963867, -0.1430664, 1.002441, -0.1201563, -0.5056248, 0.1248438,49.35161,0,2,False,True,0
1563,63.58937,69.3577,990.6764,17.85721,-0.3217773, -0.1396484, 0.9956055, 0.05171871, 0.4631252, -0.1251562,57.82104,0,2,False,True,0
1745,68.96025,74.33114,990.697,-1,-0.3125, -0.1391602, 0.9946289, -0.07328129, 0.3693752, -0.03140616,63.58937,0,2,False,True,0
1933,75.09417,81.22809,990.7073,-1,-0.3066406, -0.144043, 0.9916992, -0.3545313, 0.04125023, 0.03109384,68.96025,0,2,False,True,0
2191,79.40882,83.72347,990.6364,-1,-0.3232422, -0.1430664, 0.9916992, -0.07328129, 0.4943752, 0.01546884,75.09417,0,2,False,True,0
2390,82.51924,85.62967,990.6465,17.85721,-0.3046875, -0.1459961, 0.9887695, 0.05171871, -0.1149998, 0.06234384,79.40882,0,2,False,True,0
2584,83.54591,84.57259,990.657,-1,-0.3139648, -0.1420898, 0.9912109, 0.2548437, -0.2556248, -0.04703116,82.51924,0,2,False,True,0
