time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
1123676,0.2686005,6.522629,999.8324,-1,-0.0004882813, 0.01757813, 1.055176, 0.1125, 0.05390644, -0.02218747,0,0,2,False,False,0
1123902,3.395615,5.950775,999.8937,26.78229,0.001464844, 0.01367188, 1.048828, 0.04999995, -0.03984356, 0.009062529,0.2686005,0,2,False,True,0
1124129,4.673195,9.537888,999.9448,26.78686,0.0004882813, 0.01269531, 1.048828, 0.003124952, -0.03984356, -0.02218747,3.395615,0,2,False,True,0
1124357,7.105541,17.76918,999.9448,26.78229,-0.0009765625, 0.01660156, 1.047852, 0.003124952, -0.008593559, 0.009062529,4.673195,0,2,False,True,0
1124584,12.43736,33.46928,999.904,26.79601,0.0, 0.01806641, 1.046875, -0.01250005, -0.008593559, -0.02218747,7.105541,0,2,False,True,0
1124811,22.95332,44.23061,999.8425,26.78686,0.001464844, 0.01025391, 1.039063, 0.04999995, 0.02265644, 0.009062529,12.43736,0,2,False,True,0
1125040,33.59196,49.98385,999.9448,-1,0.0, 0.01318359, 1.044922, 0.003124952, -0.008593559, 0.04031253,22.95332,0,2,False,True,0
1125266,41.78791,56.91546,999.9345,-1,0.0009765625, 0.01855469, 1.04834, -0.01250005, 0.05390644, -0.02218747,33.59196,0,2,False,True,0
1125494,49.35168,66.29047,999.853,-1,0.0009765625, 0.02197266, 1.049805, 0.04999995, -0.008593559, -0.006562471,41.78791,0,2,False,True,0
1125720,57.82108,69.3577,999.9448,-1,-0.0009765625, 0.01416016, 1.04834, -0.01250005, 0.06953144, -0.03781247,49.35168,0,2,False,True,0
1125946,63.58939,74.33114,999.8732,-1,0.0, 0.01708984, 1.048828, -0.01250005, -0.02421856, -0.03781247,57.82108,0,2,False,True,0
1126175,68.96027,81.22809,999.8632,26.79144,-0.0004882813, 0.01953125, 1.047363, 0.06562495, -0.008593559, -0.006562471,63.58939,0,2,False,True,0
1126402,75.09418,83.72347,999.9448,-1,0.001464844, 0.01367188, 1.046875, 0.01874995, 0.08515644, 0.009062529,68.96027,0,2,False,True,0
1126627,79.40883,85.62967,999.914,-1,0.0, 0.01708984, 1.046875, -0.01250005, 0.05390644, 0.009062529,75.09418,0,2,False,True,0
1126855,82.51925,84.57259,999.8429,-1,0.0, 0.015625, 1.049805, 0.01874995, 0.02265644, 0.009062529,79.40883,0,2,False,True,0
