time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.159721,6.522629,999.9465,-1,0.2226563, 0.2333984, 0.9897461, -0.1059375, -0.3151565, 0.2232811,0,1,0,False,False,0
91,4.555248,5.950775,1000.088,24.12356,0.2104492, 0.2124023, 0.9692383, 0.06593752, -4.096406, 0.4576561,3.159721,0,0,False,False,0
269,7.046568,9.537888,1000.099,-1,0.2363281, 0.2324219, 1.001953, 0.3940625, -0.1589065, -0.4173439,4.555248,0,0,False,False,0
436,12.40787,17.76918,999.9872,24.12356,0.2314453, 0.2333984, 0.9916992, -0.2778125, 0.05984354, -0.1204689,7.046568,0,0,False,False,0
683,22.93858,33.46928,1000.048,-1,0.2280273, 0.2304688, 0.9931641, 0.2378125, 0.09109354, 0.004531145,12.40787,0,0,False,False,0
854,33.58459,44.23061,1000.028,24.12356,0.2299805, 0.230957, 0.9931641, 0.003437519, 0.07546854, 0.004531145,22.93858,0,2,False,True,0
1026,41.78422,49.98385,1000.028,-1,0.2299805, 0.230957, 0.9946289, 0.003437519, 0.09109354, 0.004531145,33.58459,0,2,False,True,0
1199,49.34984,56.91546,1000.007,24.1144,0.2290039, 0.230957, 0.9926758, 0.003437519, 0.09109354, 0.02015615,41.78422,0,2,False,True,0
1380,57.82015,66.29047,1000.068,-1,0.2280273, 0.2319336, 0.9931641, 0.06593752, 0.1067185, 0.004531145,49.34984,0,2,False,True,0
1563,63.58892,69.3577,1000.007,-1,0.2280273, 0.2333984, 0.9956055, 0.03468752, 0.09109354, 0.004531145,57.82015,0,2,False,True,0
1745,68.96003,74.33114,1000.028,24.12356,0.2299805, 0.2324219, 0.9960938, 0.03468752, 0.2473435, 0.004531145,63.58892,0,2,False,True,0
1933,75.09406,81.22809,1000.118,-1,0.2285156, 0.2324219, 0.9926758, 0.03468752, 0.01296854, -0.02671885,68.96003,0,2,False,True,0
2191,79.40877,83.72347,999.9261,-1,0.2280273, 0.2319336, 0.9931641, 0.05031252, 0.1535935, 0.02015615,75.09406,0,2,False,True,0
2390,82.51922,85.62967,999.9866,-1,0.2290039, 0.2319336, 0.9951172, 0.01906252, 0.1535935, 0.004531145,79.40877,0,2,False,True,0
2584,83.54591,84.57259,1000.007,24.1144,0.2280273, 0.2319336, 0.9936523, 0.05031252, 0.09109354, 0.05140615,82.51922,0,2,False,True,0
2780,83.50471,83.46353,999.9465,-1,0.2285156, 0.2319336, 0.9951172, 0.06593752, 0.07546854, 0.03578115,83.54591,0,2,False,True,0
2982,81.01474,78.52477,1000.007,24.12356,0.2285156, 0.2324219, 0.9941406, 0.03468752, 0.1067185, 0.03578115,83.54591,1,2,False,True,0
3184,78.66936,76.32397,999.9872,24.12356,0.2304688, 0.2319336, 0.9946289, 0.03468752, 0.09109354, 0.004531145,83.54591,2,2,False,True,0
3386,78.59706,78.52477,999.8856,-1,0.2304688, 0.2314453, 0.9926758, 0.08156252, 0.07546854, 0.03578115,83.54591,3,2,False,True,0
3691,70.86682,63.13658,999.9666,-1,0.2280273, 0.2324219, 0.9936523, -0.02781248, 0.2004685, 0.03578115,83.54591,4,2,False,True,0
3852,64.24638,57.62595,1000.017,-1,0.2285156, 0.230957, 0.9946289, -0.02781248, 0.1067185, 0.03578115,83.54591,5,3,True,True,0
4019,57.91225,51.57812,1000.129,-1,0.2299805, 0.2319336, 0.9912109, 0.01906252, 0.1535935, 0.03578115,83.54591,5,3,True,True,0
4187,55.04844,52.18463,999.9363,24.12356,0.2280273, 0.2329102, 0.9960938, 0.03468752, 0.1535935, 0.02015615,83.54591,5,3,True,True,0
4358,53.37393,51.69942,1000.068,24.12356,0.2285156, 0.2324219, 0.9946289, -0.01218748, 0.1067185, 0.004531145,83.54591,5,3,True,True,0
4528,49.81602,46.2581,1000.007,-1,0.2290039, 0.2338867, 0.9921875, 0.003437519, 0.05984354, 0.05140615,83.54591,5,3,True,True,0
4702,44.34598,38.87594,1000.048,24.1144,0.2290039, 0.2324219, 0.9916992, -0.07468748, 0.1379685, 0.02015615,83.54591,5,3,True,True,0
4883,43.54314,42.74031,999.9562,-1,0.2299805, 0.2329102, 0.9931641, 0.003437519, 0.07546854, 0.03578115,83.54591,5,3,True,True,0
5132,39.99651,36.44987,1000.028,-1,0.2280273, 0.2333984, 0.9946289, 0.03468752, 0.01296854, 0.03578115,83.54591,5,3,True,True,0
5312,35.91843,31.84035,1000.028,-1,0.2290039, 0.2333984, 0.9956055, 0.03468752, 0.1223435, -0.02671885,83.54591,5,3,True,True,0
5494,34.58988,33.26133,1000.017,-1,0.2304688, 0.2319336, 0.9936523, 0.01906252, 0.09109354, -0.02671885,83.54591,5,3,True,True,0
5682,31.86345,29.13702,999.9872,-1,0.2294922, 0.230957, 0.9936523, 0.01906252, 0.1692185, 0.05140615,83.54591,5,3,True,True,0
5869,27.34635,22.82925,999.9261,-1,0.2285156, 0.2329102, 0.9941406, 0.06593752, 0.1692185, -0.04234385,83.54591,5,3,True,True,0
6060,23.7448,20.14326,1000.017,-1,0.2285156, 0.2324219, 0.9931641, -0.02781248, 0.05984354, 0.004531145,83.54591,5,3,True,True,0
6252,20.57504,17.40527,1000.068,-1,0.2285156, 0.230957, 0.9921875, -0.01218748, 0.1067185, 0.02015615,83.54591,5,3,True,True,0
6519,17.09262,13.61021,1000.048,24.1144,0.2294922, 0.2348633, 0.9936523, 0.05031252, 0.1067185, -0.02671885,83.54591,5,3,True,True,0
6714,14.56294,12.03326,1000.048,-1,0.2290039, 0.2319336, 0.9951172, 0.003437519, 0.04421854, 0.03578115,83.54591,5,3,True,True,0
6914,11.66051,8.758087,999.946,-1,0.2294922, 0.2304688, 0.996582, -0.04343748, 0.1223435, -0.01109385,83.54591,5,3,True,True,0
7117,10.49523,9.329941,1000.118,-1,0.2275391, 0.2324219, 0.9916992, 0.03468752, 0.1223435, 0.08265615,83.54591,5,3,True,True,0
7320,6.620066,2.744904,1000.027,-1,0.2294922, 0.2324219, 0.9956055, 0.03468752, 0.1848435, 0.004531145,83.54591,5,3,True,True,0
7486,5.800206,4.980347,1000.048,-1,0.2299805, 0.2314453, 0.9902344, 0.1128125, -0.3151565, -0.01109385,83.54591,5,4,True,True,0
7653,4.98305,4.165894,1000.048,-1,0.2304688, 0.2319336, 0.9931641, 0.003437519, 0.05984354, 0.004531145,83.54591,5,4,True,True,0
7833,4.167238,3.351425,1000.007,24.1144,0.2270508, 0.230957, 0.9951172, -0.04343748, 0.2317185, -0.02671885,83.54591,5,4,True,True,0
8076,2.658937,1.150635,999.9261,-1,0.2275391, 0.2319336, 0.9946289, 0.003437519, 0.1223435, 0.02015615,83.54591,5,4,True,True,0
8245,3.005181,3.351425,999.9764,24.10067,0.2294922, 0.2319336, 0.9931641, -0.04343748, 0.02859354, -0.01109385,83.54591,5,4,True,True,0
8418,1.939274,0.8733673,999.9359,24.10067,0.2299805, 0.2324219, 0.9873047, 0.09718752, -0.03390646, 0.03578115,83.54591,5,4,True,True,0
8595,1.544955,1.150635,999.9866,-1,0.2285156, 0.230957, 0.9921875, 0.03468752, 0.1223435, -0.01109385,83.54591,5,4,True,True,0
8774,3.279985,5.015015,1000.108,-1,0.2290039, 0.2329102, 0.9931641, 0.003437519, 0.05984354, 0.03578115,83.54591,5,4,True,True,0
8952,2.076676,0.8733673,999.9866,-1,0.2290039, 0.2314453, 0.9960938, 0.003437519, 0.09109354, 0.004531145,83.54591,5,4,True,True,0
9133,2.991311,3.905945,1000.078,-1,0.2299805, 0.2333984, 0.9951172, -0.01218748, 0.07546854, 0.004531145,83.54591,5,4,True,True,0
