time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
17,-0.4384003,6.522629,1000.395,26.32936,-0.01855469, 1.004395, 0.06689453, -0.370625, -6.165156, 0.8924999,0,0,1,False,False,0
31,3.042114,5.950775,1000.395,-1,-0.01611328, 0.9990234, 0.06933594, -0.355, -5.462031, 0.4862499,0,1,1,False,False,0
44,4.496445,9.537888,1000.354,-1,-0.01708984, 1.000977, 0.07177734, 0.285625, -6.087031, 0.2206249,3.042114,0,1,False,False,0
109,7.017166,17.76918,1000.476,26.33394,-0.01318359, 1.0, 0.07617188, 0.4575, -6.649531, 0.2206249,4.496445,0,1,False,False,0
130,12.39317,33.46928,1000.354,-1,-0.01953125, 1.00293, 0.05664063, -0.776875, -4.743281, 1.08,7.017166,0,1,False,False,0
195,22.93123,44.23061,1000.395,26.33394,-0.02636719, 1.005371, 0.05810547, -1.089375, -5.196406, 1.189375,12.39317,0,2,False,False,0
210,33.58092,49.98385,1000.333,26.33394,-0.01611328, 1.00293, 0.05859375, 0.03562498, -5.165156, -0.1543751,22.93123,0,2,False,False,0
227,41.78238,56.91546,1000.364,-1,-0.0078125, 1.00293, 0.07666016, 0.8325, -6.743281, -0.4981251,33.58092,0,2,False,False,0
247,49.34892,66.29047,1000.415,-1,-0.005371094, 0.9990234, 0.06689453, -0.73, -4.524531, 0.1424999,41.78238,0,2,False,False,0
316,57.81969,69.3577,1000.415,-1,-0.01318359, 1.003418, 0.07275391, -0.839375, -5.571406, 0.6112499,49.34892,0,2,False,False,0
331,63.5887,74.33114,1000.486,26.33851,-0.01513672, 1.003906, 0.05664063, -0.7925, -4.071406, 0.2518749,57.81969,0,2,False,True,0
346,68.95992,81.22809,1000.456,26.34309,-0.0234375, 1.005859, 0.06982422, 0.27, -5.993281, -0.07625008,63.5887,0,2,False,True,0
367,75.094,83.72347,1000.303,-1,-0.009765625, 1.001953, 0.07177734, 0.55125, -4.899531, -1.1075,68.95992,0,2,False,True,0
437,79.40874,85.62967,1000.333,-1,-0.015625, 1.000488, 0.06933594, 0.55125, -5.852656, -0.7168751,75.094,0,2,False,True,0
452,82.5192,84.57259,1000.385,26.34766,-0.01269531, 1.001465, 0.06347656, 0.191875, -5.196406, -0.5293751,79.40874,0,2,False,True,0
469,83.5459,83.46353,1000.385,-1,-0.01953125, 1.005371, 0.05859375, -0.26125, -6.430781, 0.7206249,82.5192,0,2,False,True,0
488,83.50471,78.52477,1000.313,-1,-0.01220703, 1.0, 0.06591797, 0.3325, -5.321406, -0.7168751,83.5459,0,2,False,True,0
564,81.01474,76.32397,1000.374,26.33851,-0.008789063, 1.002441, 0.07324219, 0.316875, -4.633906, -0.7168751,83.5459,1,2,False,True,0
578,78.66936,78.52477,1000.293,-1,-0.02832031, 1.00293, 0.07714844, -0.214375, -6.758906, 0.7831249,83.5459,2,2,False,True,0
593,78.59706,63.13658,1000.333,26.33851,-0.01513672, 1.000977, 0.06494141, -0.120625, -5.133906, -0.1387501,83.5459,3,2,False,True,0
615,70.86682,57.62595,1000.354,26.34309,-0.01269531, 0.9995117, 0.06542969, 0.566875, -6.368281, -0.3731251,83.5459,4,2,False,True,0
689,64.24638,51.57812,1000.446,-1,-0.02539063, 1.003418, 0.08154297, 0.9575, -6.415156, 0.4393749,83.5459,5,3,True,True,0
704,57.91225,52.18463,1000.374,26.34766,-0.01708984, 1.001465, 0.08007813, 1.379375, -6.868281, 0.1893749,83.5459,5,3,True,True,0
721,55.04844,51.69942,1000.354,-1,-0.007324219, 0.9829102, 0.09716797, 2.223125, -5.930781, -1.17,83.5459,5,3,True,True,0
741,53.37393,46.2581,1000.374,-1,-0.05322266, 1.056152, 0.02587891, 1.160625, -5.774531, 1.283125,83.5459,5,3,True,True,0
820,49.81602,38.87594,1000.446,26.35681,-0.0625, 0.9790039, 0.08496094, 4.723125, -11.22766, 0.8924999,83.5459,5,3,True,True,0
836,44.34598,42.74031,1000.374,26.35681,-0.05664063, 0.855957, -0.1079102, 7.17625, -15.08703, 1.470625,83.5459,5,3,True,True,0
850,43.54314,36.44987,1000.527,26.34766,0.09716797, 0.9868164, -0.08544922, -1.69875, 31.42859, -1.498125,83.5459,5,3,True,True,0
871,39.99651,31.84035,1000.487,-1,-0.1835938, 1.166504, -0.1147461, 4.30125, -67.97765, 27.0175,83.5459,5,3,True,True,0
951,35.91843,33.26133,1000.364,-1,0.02685547, 1.020996, -0.03955078, 8.05125, -19.04016, -2.57625,83.5459,5,3,True,True,0
966,34.58988,29.13702,1000.364,26.35681,0.02734375, 0.9775391, 0.05371094, 5.2075, -7.321406, -3.76375,83.5459,5,3,True,True,0
