time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
16,0.1082916,6.522629,999.6693,24.50805,-0.01025391, 1.0, 0.1425781, 1.055625, 0.2714062, 0.1259375,0,0,1,False,False,0
30,3.31546,5.950775,999.6898,-1,0.006347656, 0.9936523, 0.1455078, 1.805625, -0.1192188, -1.780313,0.1082916,0,1,False,False,0
43,4.633118,9.537888,999.5273,-1,-0.0078125, 0.9960938, 0.1313477, -0.819375, 2.787031, 2.563437,3.31546,0,1,False,False,0
115,7.085503,17.76918,999.6291,-1,-0.008300781, 0.9931641, 0.137207, -0.288125, 0.6932812, 1.750937,4.633118,0,1,False,False,0
136,12.42734,33.46928,999.6292,-1,-0.008789063, 1.000977, 0.1333008, 0.274375, 1.755781, 0.2821875,7.085503,0,1,False,False,0
200,22.94831,44.23061,999.6498,-1,-0.02148438, 0.996582, 0.1196289, -0.42875, 1.646406, 0.5946875,12.42734,0,2,False,False,0
215,33.58946,49.98385,999.6194,24.5584,0.00390625, 0.9960938, 0.128418, 0.94625, 0.3182812, -1.045938,22.94831,0,2,False,False,0
232,41.78666,56.91546,999.5485,-1,0.01269531, 0.9980469, 0.152832, 1.461875, -2.103594, -1.295938,33.58946,0,2,False,False,0
251,49.35106,66.29047,999.5688,-1,-0.002929688, 1.006348, 0.1425781, -0.538125, 1.287031, 1.032187,41.78666,0,2,False,False,0
321,57.82076,69.3577,999.5693,-1,0.02490234, 0.9985352, 0.1318359, 0.03999996, 0.8964062, -1.108438,49.35106,0,2,False,True,0
336,63.58923,74.33114,999.6099,24.59044,0.0, 1.008301, 0.1347656, -1.42875, 0.7245312, 2.922812,57.82076,0,2,False,True,0
351,68.96018,81.22809,999.6505,24.59044,-0.03759766, 1.013672, 0.1469727, -1.319375, 0.1151562, 3.250937,63.58923,0,2,False,True,0
372,75.09413,83.72347,999.6099,24.59044,-0.03466797, 0.9931641, 0.144043, -0.819375, 0.06828117, 0.1728125,68.96018,0,2,False,True,0
443,79.4088,85.62967,999.5897,-1,-0.03564453, 0.9926758, 0.1669922, -1.36625, 2.115156, 2.422812,75.09413,0,2,False,True,0
457,82.51923,84.57259,999.6508,-1,0.02001953, 1.067383, 0.1547852, -0.11625, -4.244219, 0.3603125,79.4088,0,2,False,True,0
474,83.54591,83.46353,999.5085,-1,-0.1416016, 0.8608398, -0.008789063, -9.21, 1.896406, -2.358438,82.51923,0,2,False,True,0
493,83.50472,78.52477,999.6305,-1,-0.06835938, 0.8862305, 0.1425781, -6.350625, 14.99016, 15.86031,83.54591,0,2,False,True,0
568,81.01475,76.32397,999.5699,24.66367,-0.1435547, 0.9931641, 0.06054688, -11.21, 5.474531, 10.06344,83.54591,1,2,False,True,0
583,78.66936,78.52477,999.5901,24.66367,0.1748047, 1.342773, -0.2299805, 3.8525, 12.31828, 0.7040625,83.54591,2,2,False,True,0
598,78.59706,63.13658,999.5295,24.67282,-0.04248047, 0.7543945, -0.1679688, -8.975625, 66.70891, -5.514688,83.54591,3,2,False,True,0
620,70.86682,57.62595,999.6107,24.67282,-0.1801758, 1.057129, -0.2163086, -30.36625, -85.99422, 16.45406,83.54591,4,2,False,True,0
695,64.24638,51.57812,999.5296,-1,-0.08935547, 0.7280273, 0.1152344, -8.49125, -27.61922, 19.95406,83.54591,5,3,True,True,0
710,57.91225,52.18463,999.6315,24.70028,-0.3598633, 1.130371, 0.2314453, 10.58687, -99.57234, -7.061563,83.54591,5,3,True,True,0
726,55.04844,51.69942,999.591,-1,-0.2475586, 0.8061523, 0.5039063, -6.085, 14.77141, 13.07906,83.54591,5,3,True,True,0
745,53.37393,46.2581,999.5809,-1,-0.06982422, 1.183105, -0.07080078, -13.05375, 60.34953, -11.98344,83.54591,5,3,True,True,0
825,49.81602,38.87594,999.6116,24.7369,-0.2172852, 1.089844, 0.06982422, -19.88187, -33.96297, 13.12594,83.54591,5,3,True,True,0
840,44.34598,42.74031,999.6116,24.7369,-0.2041016, 1.009766, 0.1245117, -3.42875, 20.16203, 13.56344,83.54591,5,3,True,True,0
853,43.54314,36.44987,999.5813,-1,-0.04980469, 1.01416, 0.08251953, 1.13375, 22.84953, -1.780313,83.54591,5,3,True,True,0
873,39.99651,31.84035,999.551,-1,0.08300781, 0.9082031, 0.1972656, 11.55562, 23.91203, -13.90531,83.54591,5,3,True,True,0
954,35.91843,33.26133,999.5413,-1,-0.3085938, 1.32373, 2.180176, 122.9931, -195.6192, -61.70219,83.54591,5,3,True,True,0
967,34.58988,29.13702,999.6328,-1,-0.07421875, 0.6699219, 1.285156, -71.3975, 205.8964, -1.014688,83.54591,5,3,True,True,0
1033,31.86345,22.82925,999.511,-1,0.05810547, 1.030762, 0.3452148, 28.86813, -144.6192, 2.422812,83.54591,5,3,True,True,0
1053,27.34635,20.14326,999.6127,24.81013,-0.3583984, 1.148438, -0.2294922, 55.39938, -204.4473, 16.71969,83.54591,5,3,True,True,0
1120,23.7448,17.40527,999.4706,24.82386,0.1015625, 1.125488, 0.08398438, -11.5225, -46.18172, 2.735312,83.54591,5,3,True,True,0
1135,20.57504,13.61021,999.562,24.82843,-0.03613281, 0.9111328, 0.25, 15.44625, -39.72859, 4.844687,83.54591,5,3,True,True,0
1149,17.09262,12.03326,999.5724,24.83759,-0.06347656, 1.047363, 0.09912109, -5.475625, -28.75984, -3.749063,83.54591,5,3,True,True,0
