time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
4164946,-0.1841278,6.522629,998.3404,-1,0.1782227, 0.4902344, 0.9047852, 0.006718755, 0.1442189, -0.07999992,0,0,0,False,False,0
4164960,3.16925,5.950775,998.3508,-1,0.1782227, 0.487793, 0.9018555, 0.006718755, -0.05890608, 0.04500008,0,1,0,False,True,0
4164974,4.560013,9.537888,998.269,-1,0.1767578, 0.4833984, 0.8994141, 0.05359375, 0.003593922, 0.01375008,3.16925,0,0,False,True,0
4165038,7.04895,17.76918,998.3508,-1,0.1811523, 0.4897461, 0.9038086, -0.008906245, -0.01203108, 0.02937508,4.560013,0,0,False,True,0
4165060,12.40907,33.46928,998.3404,-1,0.1806641, 0.4892578, 0.9018555, 0.02234375, -0.02765608, 0.02937508,7.04895,0,0,False,True,0
4165125,22.93917,44.23061,998.3303,-1,0.1811523, 0.4882813, 0.902832, -0.02453125, -0.01203108, -0.01749992,12.40907,0,2,False,True,0
4165141,33.58489,49.98385,998.3508,-1,0.1801758, 0.4868164, 0.9023438, -0.02453125, -0.02765608, -0.01749992,22.93917,0,2,False,True,0
4165155,41.78437,56.91546,998.2896,-1,0.1801758, 0.4882813, 0.9023438, 0.06921875, 0.01921892, 0.01375008,33.58489,0,2,False,True,0
4165175,49.34991,66.29047,998.4935,-1,0.1806641, 0.4873047, 0.9018555, 0.06921875, -0.02765608, 0.01375008,41.78437,0,2,False,True,0
4165245,57.82019,69.3577,998.3303,-1,0.1811523, 0.4882813, 0.9038086, 0.05359375, -0.02765608, -0.04874992,49.34991,0,2,False,True,0
4165260,63.58894,74.33114,998.3711,27.08879,0.1796875, 0.4882813, 0.9042969, 0.03796875, -0.02765608, 0.01375008,57.82019,0,2,False,True,0
4165275,68.96004,81.22809,998.2896,27.09336,0.1806641, 0.4873047, 0.9023438, 0.006718755, 0.003593922, -0.06437492,63.58894,0,2,False,True,0
4165506,75.09406,83.72347,998.3303,27.09794,0.1806641, 0.4873047, 0.9023438, 0.03796875, 0.003593922, 0.01375008,68.96004,0,2,False,True,0
4165578,79.40877,85.62967,998.4528,-1,0.1811523, 0.487793, 0.8999023, -0.04015625, 0.003593922, 0.01375008,75.09406,0,2,False,True,0
4165597,82.51922,84.57259,998.3099,27.09794,0.1796875, 0.487793, 0.902832, 0.006718755, -0.02765608, 0.01375008,79.40877,0,2,False,True,0
4165612,83.54591,83.46353,998.2794,27.09336,0.1796875, 0.487793, 0.9003906, 0.03796875, 0.003593922, -0.04874992,82.51922,0,2,False,True,0
4165633,83.50471,78.52477,998.3508,-1,0.1811523, 0.487793, 0.9018555, -0.008906245, -0.09015608, -0.01749992,83.54591,0,2,False,True,0
4165707,81.01474,76.32397,998.3404,-1,0.1801758, 0.4863281, 0.902832, -0.008906245, -0.1057811, -0.01749992,83.54591,1,2,False,True,0
4165722,78.66936,78.52477,998.2487,27.09336,0.1806641, 0.4882813, 0.9018555, 0.03796875, 0.01921892, 0.01375008,83.54591,2,2,False,True,0
4165738,78.59706,63.13658,998.269,27.08879,0.1811523, 0.4887695, 0.902832, -0.008906245, 0.01921892, -0.001874924,83.54591,3,2,False,True,0
4165759,70.86682,57.62595,998.3303,-1,0.1811523, 0.487793, 0.902832, -0.04015625, 0.03484392, -0.01749992,83.54591,4,2,False,True,0
4165838,64.24638,51.57812,998.3508,27.09336,0.1806641, 0.4882813, 0.9018555, 0.03796875, 0.003593922, -0.01749992,83.54591,5,3,True,True,0
4165856,57.91225,52.18463,998.3508,-1,0.1787109, 0.4863281, 0.9013672, 0.02234375, -0.09015608, -0.001874924,83.54591,5,3,True,True,0
4165869,55.04844,51.69942,998.4119,-1,0.1806641, 0.4873047, 0.9042969, -0.02453125, 0.003593922, 0.01375008,83.54591,5,3,True,True,0
4165890,53.37393,46.2581,998.3917,-1,0.1801758, 0.4873047, 0.8999023, -0.04015625, 0.003593922, 0.01375008,83.54591,5,3,True,True,0
4165966,49.81602,38.87594,998.3099,-1,0.1806641, 0.487793, 0.9038086, 0.006718755, -0.04328108, 0.01375008,83.54591,5,3,True,True,0
4165980,44.34598,42.74031,998.3303,-1,0.1796875, 0.4873047, 0.9003906, -0.008906245, -0.01203108, 0.04500008,83.54591,5,3,True,True,0
4165994,43.54314,36.44987,998.3404,-1,0.1801758, 0.4882813, 0.9023438, 0.05359375, 0.01921892, 0.01375008,83.54591,5,3,True,True,0
4166015,39.99651,31.84035,998.514,-1,0.1801758, 0.4902344, 0.9013672, -0.04015625, -0.02765608, -0.03312492,83.54591,5,3,True,True,0
4166147,35.91843,33.26133,998.269,-1,0.1796875, 0.487793, 0.9018555, 0.03796875, 0.03484392, 0.01375008,83.54591,5,3,True,True,0
4166161,34.58988,29.13702,998.3303,-1,0.1801758, 0.4873047, 0.9033203, -0.008906245, 0.003593922, -0.001874924,83.54591,5,3,True,True,0
4166176,31.86345,22.82925,998.3508,27.09794,0.1811523, 0.4882813, 0.9038086, 0.1004688, -0.02765608, -0.001874924,83.54591,5,3,True,True,0
4166196,27.34635,20.14326,998.3812,-1,0.1791992, 0.4887695, 0.9023438, -0.008906245, 0.01921892, 0.02937508,83.54591,5,3,True,True,0
4166261,23.7448,17.40527,998.3303,27.09794,0.1796875, 0.4873047, 0.902832, -0.008906245, -0.09015608, -0.04874992,83.54591,5,3,True,True,0
4166276,20.57504,13.61021,998.3404,27.09336,0.1791992, 0.4882813, 0.9013672, -0.07140625, -0.01203108, -0.04874992,83.54591,5,3,True,True,0
4166291,17.09262,12.03326,998.3404,27.08879,0.1811523, 0.4882813, 0.9023438, 0.006718755, -0.02765608, -0.001874924,83.54591,5,3,True,True,0
4166313,14.56294,8.758087,998.3915,-1,0.1801758, 0.4892578, 0.8999023, 0.006718755, -0.04328108, 0.01375008,83.54591,5,3,True,True,0
4166379,11.66051,9.329941,998.3404,-1,0.1801758, 0.4882813, 0.9013672, 0.05359375, 0.03484392, 0.02937508,83.54591,5,3,True,True,0
4166393,10.49523,2.744904,998.3303,-1,0.1806641, 0.487793, 0.9038086, -0.04015625, -0.01203108, 0.01375008,83.54591,5,3,True,True,0
