time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
3550785,0.1845551,6.522629,998.2911,-1,0.184082, 0.487793, 0.8964844, -0.02250004, 0.005000114, 0.03312492,0,0,0,False,False,0
3550799,3.353592,5.950775,998.2911,-1,0.1791992, 0.4868164, 0.9057617, -0.03812504, 0.05187511, -0.07625008,0.1845551,0,0,False,True,0
3550814,4.652184,9.537888,998.332,26.9607,0.1801758, 0.4853516, 0.9052734, -0.08500004, -0.02624989, -0.01375008,3.353592,0,0,False,True,0
3550877,7.095036,17.76918,998.4032,-1,0.1787109, 0.4873047, 0.9023438, -0.06937504, 0.02062511, 0.01749992,4.652184,0,0,False,True,0
3550891,12.43211,33.46928,998.4135,-1,0.1806641, 0.487793, 0.9023438, -0.11625, 0.05187511, -0.02937508,7.095036,0,0,False,True,0
3550905,22.9507,44.23061,998.2911,-1,0.1806641, 0.4873047, 0.9047852, -0.03812504, 0.02062511, 0.01749992,12.43211,0,2,False,True,0
3550922,33.59065,49.98385,998.4135,-1,0.1796875, 0.4863281, 0.9033203, -0.02250004, 0.02062511, -0.01375008,22.9507,0,2,False,True,0
3550935,41.78725,56.91546,998.4135,-1,0.1796875, 0.4868164, 0.9018555, -0.006875038, -0.01062489, -0.02937508,33.59065,0,2,False,True,0
3550950,49.35136,66.29047,998.3625,26.9607,0.1806641, 0.4892578, 0.9018555, 0.008749962, -0.01062489, 0.001874924,41.78725,0,2,False,True,0
3550966,57.82091,69.3577,998.2911,26.95155,0.1801758, 0.487793, 0.9047852, -0.05375004, 0.05187511, 0.03312492,49.35136,0,2,False,True,0
3550981,63.5893,74.33114,998.2911,26.9607,0.1801758, 0.4873047, 0.902832, -0.03812504, 0.05187511, 0.001874924,57.82091,0,2,False,True,0
3550995,68.96022,81.22809,998.3525,26.95155,0.1801758, 0.4897461, 0.9003906, 0.008749962, 0.02062511, -0.01375008,63.5893,0,2,False,True,0
3551010,75.09415,83.72347,998.3727,26.95613,0.1801758, 0.4882813, 0.9018555, -0.03812504, 0.005000114, -0.02937508,68.96022,0,2,False,True,0
3551026,79.40881,85.62967,998.3625,26.96527,0.1811523, 0.4887695, 0.9033203, -0.100625, 0.03625011, 0.01749992,75.09415,0,2,False,True,0
3551042,82.51924,84.57259,998.3217,-1,0.1796875, 0.4882813, 0.9033203, -0.02250004, -0.01062489, -0.02937508,79.40881,0,2,False,True,0
3551056,83.54591,83.46353,998.2301,-1,0.1791992, 0.4873047, 0.902832, -0.03812504, 0.09875011, 0.001874924,82.51924,0,2,False,True,0
3551071,83.50472,78.52477,998.2809,26.9607,0.1796875, 0.4887695, 0.9013672, -0.006875038, 0.02062511, 0.01749992,83.54591,0,2,False,True,0
3551086,81.01475,76.32397,998.4543,26.9607,0.1821289, 0.487793, 0.9013672, -0.11625, -0.02624989, -0.01375008,83.54591,1,2,False,True,0
3551101,78.66936,78.52477,998.4341,26.95155,0.1791992, 0.4868164, 0.902832, -0.006875038, 0.05187511, -0.01375008,83.54591,2,2,False,True,0
3551116,78.59706,63.13658,998.3727,26.95613,0.1806641, 0.487793, 0.9008789, 0.02437496, 0.05187511, 0.001874924,83.54591,3,2,False,True,0
3551131,70.86682,57.62595,998.2911,26.95613,0.1811523, 0.4863281, 0.8999023, -0.03812504, 0.005000114, 0.01749992,83.54591,4,2,False,True,0
3551149,64.24638,51.57812,998.2911,-1,0.1811523, 0.4868164, 0.9033203, -0.006875038, -0.04187489, -0.06062508,83.54591,5,3,True,True,0
3551162,57.91225,52.18463,998.3117,-1,0.1801758, 0.4882813, 0.9013672, -0.006875038, 0.02062511, 0.001874924,83.54591,5,3,True,True,0
3551177,55.04844,51.69942,998.3625,26.95613,0.1787109, 0.4873047, 0.9003906, -0.05375004, -0.01062489, 0.03312492,83.54591,5,3,True,True,0
3551192,53.37393,46.2581,998.3625,26.9607,0.1806641, 0.4887695, 0.902832, -0.006875038, -0.01062489, 0.001874924,83.54591,5,3,True,True,0
