time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
3094638,-0.7260742,6.522629,998.3922,-1,0.1835938, 0.4887695, 0.9072266, 0.005156279, 0.09062481, -0.03125,0,0,0,False,False,0
3094652,2.898277,5.950775,998.4025,-1,0.1801758, 0.4882813, 0.9023438, 0.06765628, -0.01875019, 0.03125,0,1,0,False,True,0
3094666,4.424526,9.537888,998.4025,-1,0.1782227, 0.4833984, 0.8989258, -0.1354687, -0.03437519, -0.015625,2.898277,0,0,False,True,0
3094728,6.981207,17.76918,998.4129,-1,0.1811523, 0.4882813, 0.9018555, -0.02609372, -0.003125191, 0.0,4.424526,0,0,False,True,0
3094742,12.37519,33.46928,998.3413,-1,0.1787109, 0.4892578, 0.902832, 0.03640628, -0.05000019, 0.015625,6.981207,0,0,False,True,0
3094756,22.92224,44.23061,998.2698,-1,0.1787109, 0.4882813, 0.8989258, -0.07296872, 0.05937481, 0.015625,12.37519,0,2,False,True,0
3094771,33.57642,49.98385,998.3515,27.02932,0.1811523, 0.4858398, 0.9023438, -0.1042187, 0.05937481, 0.0,22.92224,0,2,False,True,0
3094787,41.78014,56.91546,998.3106,-1,0.1801758, 0.4882813, 0.9018555, 0.1145313, 0.01249981, 0.015625,33.57642,0,2,False,True,0
3094802,49.3478,66.29047,998.3515,27.02474,0.1796875, 0.4892578, 0.9018555, -0.07296872, 0.05937481, 0.0,41.78014,0,2,False,True,0
3094817,57.81913,69.3577,998.4126,27.02474,0.1816406, 0.487793, 0.9018555, 0.005156279, 0.02812481, -0.046875,49.3478,0,2,False,True,0
3094833,63.58841,74.33114,998.2698,27.02932,0.1777344, 0.4873047, 0.9033203, 0.005156279, -0.003125191, 0.015625,57.81913,0,2,False,True,0
3094848,68.95978,81.22809,998.2291,27.02474,0.1806641, 0.4873047, 0.8999023, 0.02078128, -0.01875019, 0.015625,63.58841,0,2,False,True,0
3094863,75.09393,83.72347,998.3515,27.02474,0.1791992, 0.4887695, 0.9038086, 0.03640628, 0.05937481, -0.03125,68.95978,0,2,False,True,0
3094878,79.40871,85.62967,998.4229,27.02017,0.1801758, 0.4873047, 0.9023438, -0.08859372, 0.05937481, 0.0625,75.09393,0,2,False,True,0
3094895,82.51919,84.57259,998.2598,-1,0.1796875, 0.4882813, 0.9018555, 0.06765628, 0.04374981, 0.0,79.40871,0,2,False,True,0
3094908,83.54589,83.46353,998.3922,-1,0.1816406, 0.4882813, 0.9018555, 0.09890628, -0.003125191, -0.015625,82.51919,0,2,False,True,0
3094923,83.50471,78.52477,998.3617,27.02474,0.1811523, 0.4853516, 0.8999023, -0.05734372, 0.01249981, 0.03125,83.54589,0,2,False,True,0
