time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.348183,6.522629,999.989,-1,0.07958984, 1.019043, 0.05859375, 17.63234, 10.05469, -8.592031,0.1737366,0,1,False,False,0
91,4.649479,5.950775,999.9594,-1,0.04345703, 1.022949, 0.09082031, 19.36672, 6.742188, -14.32641,3.348183,0,1,False,False,0
269,7.093683,9.537888,1000.06,-1,0.1235352, 0.8081055, 0.06787109, 20.19484, -30.71094, -29.27953,4.649479,0,1,False,False,0
436,12.43143,17.76918,999.9799,-1,0.01464844, 0.9160156, 0.06347656, 21.46047, -41.33594, -30.76391,7.093683,0,1,False,False,0
683,22.95036,33.46928,1000.02,-1,0.2910156, 1.190918, 0.2929688, -3.555156, -7.179688, 1.079844,12.43143,0,1,False,False,0
854,33.59048,44.23061,1000.011,18.15056,0.04931641, 1.016602, 0.1049805, -2.680156, -12.67969, 1.736094,22.95036,0,2,False,True,0
1026,41.78717,49.98385,1000.051,18.1414,0.1015625, 0.9931641, 0.06494141, -1.758281, -14.82031, -1.045156,33.59048,0,2,False,True,0
1199,49.35131,56.91546,999.9501,18.15515,0.03173828, 1.0, 0.1142578, -0.2582812, -6.445313, -1.951406,41.78717,0,2,False,True,0
1380,57.82089,66.29047,1000.072,18.15973,0.04443359, 1.006348, 0.06787109, 1.210469, -3.039063, -1.560781,49.35131,0,2,False,True,0
1563,63.58929,69.3577,1000.021,-1,0.03222656, 1.001953, 0.08447266, 1.788594, -3.742188, -0.9826563,57.82089,0,2,False,True,0
1745,68.96022,74.33114,1000.032,-1,0.02880859, 1.003906, 0.06396484, 1.288594, -0.6484375, -0.4357812,63.58929,0,2,False,True,0
1933,75.09415,81.22809,1000.013,18.1689,0.03320313, 1.003418, 0.07275391, 0.7885938, 2.132813, -0.2170312,68.96022,0,2,False,True,0
2191,79.40881,83.72347,1000.053,18.1689,0.02685547, 1.003906, 0.05859375, 0.6635938, -4.695313, 0.1735938,75.09415,0,2,False,True,0
2390,82.51924,85.62967,1000.033,18.17806,0.02636719, 1.003418, 0.05419922, -0.6332812, 1.210938, 0.00171876,79.40881,0,2,False,True,0
2584,83.54591,84.57259,1000.054,18.17806,0.03320313, 1.001953, 0.07128906, -1.320781, -2.007813, 1.470469,82.51924,0,2,False,True,0
2780,83.50472,83.46353,1000.004,-1,0.02929688, 1.00293, 0.08007813, -0.9301562, -2.257813, 2.032969,83.54591,0,2,False,True,0
2982,81.01475,78.52477,999.9946,-1,0.04541016, 0.9985352, 0.07470703, -0.7739062, -2.960938, 2.392344,83.54591,1,2,False,True,0
3184,78.66936,76.32397,999.9442,-1,0.04541016, 1.002441, 0.07421875, -0.8207812, -1.367188, 1.829844,83.54591,2,2,False,True,0
3386,78.59706,78.52477,1000.176,-1,0.04492188, 1.000977, 0.08154297, -0.3051562, -2.820313, 2.017344,83.54591,3,2,False,True,0
3691,70.86682,63.13658,1000.085,-1,0.03759766, 1.001953, 0.08642578, 0.1635938, -2.039063, 2.189219,83.54591,4,2,False,True,0
3852,64.24638,57.62595,1000.036,-1,0.05419922, 1.0, 0.08447266, 0.8198438, -2.382813, 1.954844,83.54591,5,3,True,True,0
4019,57.91225,51.57812,1000.026,-1,0.06298828, 1.000977, 0.07080078, 0.7885938, -3.367188, 0.9235937,83.54591,5,3,True,True,0
4187,55.04844,52.18463,1000.076,18.21473,0.04345703, 0.9863281, 0.1694336, 0.2417188, -1.039063, 0.06421876,83.54591,5,3,True,True,0
4358,53.37393,51.69942,1000.148,-1,0.01367188, 1.000977, -0.004882813, 0.03859377, -0.7578125, -0.2014062,83.54591,5,3,True,True,0
4528,49.81602,46.2581,1000.057,-1,0.07421875, 1.008789, 0.01220703, -0.1332812, -2.039063, 0.2517188,83.54591,5,3,True,True,0
4702,44.34598,38.87594,1000.057,-1,0.04052734, 1.002441, 0.07714844, -0.2739062, -1.398438, 0.5954688,83.54591,5,3,True,True,0
4883,43.54314,42.74031,999.9977,-1,0.05273438, 1.001465, 0.07226563, -0.3832812, -2.226563, 0.8298437,83.54591,5,3,True,True,0
5132,39.99651,36.44987,1000.048,-1,0.04882813, 1.003418, 0.07128906, -0.3364062, -1.976563, 0.9235937,83.54591,5,3,True,True,0
5312,35.91843,31.84035,1000.039,-1,0.05273438, 1.000488, 0.07568359, 0.3354688, -2.398438, 0.7517188,83.54591,5,3,True,True,0
5494,34.58988,33.26133,1000.06,18.25598,0.05175781, 1.003906, 0.07763672, 0.3510938, -0.5859375, 0.1110938,83.54591,5,3,True,True,0
5682,31.86345,29.13702,999.9989,18.26057,0.04882813, 1.000488, 0.06982422, 0.3198438, -1.601563, 0.1110938,83.54591,5,3,True,True,0
5869,27.34635,22.82925,1000.1,18.26974,0.05029297, 1.002441, 0.07324219, -0.07078123, -1.929688, 0.4079688,83.54591,5,3,True,True,0
6060,23.7448,20.14326,1000.0,-1,0.04882813, 1.002441, 0.07519531, 0.03859377, -1.679688, 0.3767188,83.54591,5,3,True,True,0
6252,20.57504,17.40527,1000.0,18.2789,0.05371094, 0.9990234, 0.07177734, -0.1489062, -2.007813, 0.3142188,83.54591,5,3,True,True,0
6519,17.09262,13.61021,1000.112,18.28349,0.04980469, 1.000488, 0.07861328, 0.02296877, -1.570313, 0.00171876,83.54591,5,3,True,True,0
6714,14.56294,12.03326,1000.021,18.28349,0.04931641, 1.000488, 0.07373047, 0.2729688, -2.054688, 0.1110938,83.54591,5,3,True,True,0
6914,11.66051,8.758087,1000.042,18.28349,0.0546875, 1.000977, 0.07275391, 0.2729688, -1.195313, -0.3107812,83.54591,5,3,True,True,0
7117,10.49523,9.329941,1000.042,-1,0.03955078, 1.002441, 0.07080078, 0.2885938, -1.117188, -0.1076562,83.54591,5,3,True,True,0
7320,6.620066,2.744904,999.9721,-1,0.04931641, 1.000977, 0.07470703, 0.3198438, -2.085938, 0.3454688,83.54591,5,3,True,True,0
7486,5.800206,4.980347,1000.042,-1,0.05224609, 1.000977, 0.06494141, 0.1948438, -1.992188, 0.2360938,83.54591,5,4,True,True,0
7653,4.98305,4.165894,1000.003,18.3064,0.04052734, 1.001953, 0.06835938, -0.08640623, -1.335938, 0.09546876,83.54591,5,4,True,True,0
7833,4.167238,3.351425,1000.024,-1,0.04492188, 1.001953, 0.07421875, -0.3989062, -1.304688, 0.3454688,83.54591,5,4,True,True,0
8076,2.658937,1.150635,1000.064,-1,0.046875, 0.9990234, 0.07421875, 0.05421877, -1.148438, 0.3923438,83.54591,5,4,True,True,0
8245,3.005181,3.351425,999.9247,18.32932,0.05371094, 1.000977, 0.07275391, 0.007343769, -1.679688, 0.2517188,83.54591,5,4,True,True,0
8418,1.939274,0.8733673,1000.045,18.3339,0.04345703, 1.000977, 0.07568359, 0.007343769, -1.367188, 0.1423438,83.54591,5,4,True,True,0
8595,1.544955,1.150635,1000.055,18.34307,0.05078125, 1.003418, 0.07080078, 0.1948438, -1.710938, 0.06421876,83.54591,5,4,True,True,0
8774,3.279985,5.015015,1000.066,-1,0.04345703, 1.001465, 0.07519531, -0.05515623, -1.273438, -0.02953124,83.54591,5,4,True,True,0
8952,2.076676,0.8733673,1000.017,-1,0.04394531, 0.9990234, 0.07617188, -0.008281231, -2.039063, 0.2829688,83.54591,5,4,True,True,0
9133,2.991311,3.905945,1000.017,18.35224,0.04443359, 1.000977, 0.07080078, 0.007343769, -2.070313, 0.2985938,83.54591,5,4,True,True,0
