time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,4.441429,6.522629,1000.045,19.1405,-0.01513672, 1.002441, 0.08300781, -0.443125, 0.27, -0.1503124,2.360229,0,1,False,False,0
91,5.196102,5.950775,1000.085,-1,-0.01025391, 1.002441, 0.08349609, -0.536875, 0.05124998, -0.1346874,4.441429,0,1,False,False,0
269,7.366995,9.537888,999.9647,19.14967,-0.02050781, 1.003906, 0.08007813, -0.286875, 0.11375, 0.1153126,5.196102,0,1,False,False,0
436,12.56809,17.76918,999.9453,-1,-0.01464844, 1.003418, 0.08300781, -0.24, 0.2075, 0.03718758,7.366995,0,1,False,False,0
683,23.01868,33.46928,1000.026,-1,-0.02099609, 1.001465, 0.08203125, -0.255625, 0.5825, 0.2715626,12.56809,0,1,False,False,0
854,33.62465,44.23061,1000.006,19.14967,-0.015625, 1.00293, 0.08105469, -0.20875, 0.5825, 0.3653126,23.01868,0,2,False,True,0
1026,41.80425,49.98385,1000.087,-1,-0.009765625, 1.00293, 0.08300781, -0.286875, 0.27, 0.2090626,33.62465,0,2,False,True,0
1199,49.35986,56.91546,999.9662,-1,-0.01220703, 1.0, 0.08935547, -0.20875, 0.285625, 0.2090626,41.80425,0,2,False,True,0
1380,57.82516,66.29047,1000.016,19.15883,-0.01660156, 1.003418, 0.08398438, -0.00562501, 0.129375, 0.4434376,49.35986,0,2,False,True,0
1563,63.59143,69.3577,999.9361,-1,-0.01025391, 1.012207, 0.08300781, 0.04124999, -0.464375, 0.6778126,57.82516,0,2,False,True,0
1745,68.96129,74.33114,999.9462,-1,-0.01611328, 1.003418, 0.078125, 0.16625, 0.504375, 0.4434376,63.59143,0,2,False,True,0
1933,75.09469,81.22809,1000.037,19.168,-0.0009765625, 1.00293, 0.08154297, -0.1775, -0.558125, 0.02156258,68.96129,0,2,False,True,0
2191,79.40908,83.72347,1000.027,-1,-0.01708984, 1.002441, 0.08007813, -0.1775, 0.98875, -0.5409374,75.09469,0,2,False,True,0
2390,82.51938,85.62967,1000.037,-1,-0.01367188, 1.001465, 0.08544922, 0.08812499, 1.145, -0.5565624,79.40908,0,2,False,True,0
2584,83.54599,84.57259,999.9374,-1,-0.008789063, 1.001953, 0.08154297, 0.04124999, 0.36375, -0.4003124,82.51938,0,2,False,True,0
2780,83.50476,83.46353,999.9478,-1,-0.007324219, 1.000488, 0.08447266, -0.05250001, -0.183125, -0.5096874,83.54599,0,2,False,True,0
2982,81.01477,78.52477,999.9581,-1,-0.01318359, 1.002441, 0.08300781, 0.04124999, -0.04250002, -0.5409374,83.54599,1,2,False,True,0
3184,78.66937,76.32397,1000.028,-1,-0.01513672, 1.003418, 0.07714844, -0.00562501, 0.145, -0.4940624,83.54599,2,2,False,True,0
3386,78.59708,78.52477,999.9684,-1,-0.02099609, 1.000488, 0.08154297, -0.1775, 0.645, -0.4784374,83.54599,3,2,False,True,0
3691,70.86683,63.13658,999.8778,19.19549,-0.02294922, 1.00293, 0.08154297, -0.06812501, 0.7075, -0.1971874,83.54599,4,2,False,True,0
3852,64.24639,57.62595,1000.009,19.20008,-0.01660156, 1.001953, 0.08154297, 0.02562499, 0.348125, -0.08781242,83.54599,5,3,True,True,0
4019,57.91225,51.57812,999.9893,19.20466,-0.02099609, 1.001465, 0.08349609, 0.02562499, 0.785625, -0.1346874,83.54599,5,3,True,True,0
4187,55.04844,52.18463,999.9283,19.21382,-0.02832031, 0.9931641, 0.1635742, 0.135, 0.42625, 0.2403126,83.54599,5,3,True,True,0
4358,53.37393,51.69942,999.9193,-1,-0.02685547, 0.9902344, 0.2524414, 0.07249999, 0.73875, 0.2090626,83.54599,5,3,True,True,0
4528,49.81602,46.2581,999.9399,19.21382,-0.002929688, 1.010254, 0.03466797, 0.181875, 0.27, 0.4746876,83.54599,5,3,True,True,0
4702,44.34598,38.87594,999.9102,19.22299,-0.01660156, 1.003906, 0.08203125, 0.119375, 0.61375, 0.2090626,83.54599,5,3,True,True,0
4883,43.54314,42.74031,999.9905,19.22299,-0.02246094, 1.003418, 0.07519531, -0.00562501, 0.36375, 0.1153126,83.54599,5,3,True,True,0
5132,39.99651,36.44987,999.9203,19.22757,-0.009277344, 1.003418, 0.078125, -0.06812501, -0.120625, 0.02156258,83.54599,5,3,True,True,0
5312,35.91843,31.84035,1000.032,19.22757,-0.02587891, 1.003418, 0.078125, 0.02562499, 0.08249998, 0.06843758,83.54599,5,3,True,True,0
5494,34.58988,33.26133,999.9723,-1,-0.01513672, 1.003418, 0.07568359, -0.02125001, 0.504375, 0.09968758,83.54599,5,3,True,True,0
5682,31.86345,29.13702,999.9723,-1,-0.02685547, 1.001953, 0.08056641, 0.02562499, 0.42625, 0.2090626,83.54599,5,3,True,True,0
5869,27.34635,22.82925,999.9321,-1,-0.01708984, 1.003418, 0.07861328, 0.135, -0.26125, 0.5684376,83.54599,5,3,True,True,0
6060,23.7448,20.14326,999.9928,-1,-0.01757813, 1.003418, 0.07470703, -0.00562501, -0.63625, 0.7090626,83.54599,5,3,True,True,0
6252,20.57504,17.40527,999.9928,-1,-0.004882813, 1.003418, 0.08105469, -0.130625, -0.4175, 0.5059376,83.54599,5,3,True,True,0
6519,17.09262,13.61021,1000.013,19.26423,-0.01611328, 1.001953, 0.07617188, -0.255625, 0.160625, 0.3809376,83.54599,5,3,True,True,0
6714,14.56294,12.03326,999.923,-1,-0.01416016, 1.004883, 0.07910156, -0.09937501, 1.098125, 0.2559376,83.54599,5,3,True,True,0
6914,11.66051,8.758087,999.9838,-1,-0.02636719, 1.002441, 0.07226563, -0.09937501, 1.066875, 0.4121876,83.54599,5,3,True,True,0
7117,10.49523,9.329941,999.9941,19.2734,-0.01855469, 1.007324, 0.07373047, -0.27125, 0.92625, 0.3028126,83.54599,5,3,True,True,0
7320,6.620066,2.744904,1000.034,-1,0.008789063, 1.020508, 0.1210938, -0.83375, -2.151875, 0.2090626,83.54599,5,3,True,True,0
7486,5.800206,4.980347,999.9554,-1,-0.05419922, 1.034668, 0.03662109, -0.943125, 0.7075, -0.8065624,83.54599,5,4,True,True,0
7653,4.98305,4.165894,999.9852,19.28714,-0.02246094, 0.9794922, 0.1210938, 0.79125, 14.4575, -1.290937,83.54599,5,4,True,True,0
7833,4.167238,3.351425,999.9554,-1,-0.06933594, 1.0, 0.05761719, 0.9475, 9.23875, -0.7596874,83.54599,5,4,True,True,0
8076,2.658937,1.150635,999.8957,-1,0.04150391, 1.004395, 0.07519531, 2.244375, -8.870625, 1.255938,83.54599,5,4,True,True,0
8245,3.005181,3.351425,1000.016,-1,-0.01611328, 1.003906, 0.04052734, 1.1975, -1.808125, 0.4590626,83.54599,5,4,True,True,0
8418,1.939274,0.8733673,1000.047,-1,-0.05175781, 1.038574, 0.006835938, -0.09937501, 9.848125, 0.2403126,83.54599,5,4,True,True,0
8595,1.544955,1.150635,1000.028,19.31922,0.03076172, 0.9887695, 0.08935547, -1.068125, -4.026875, 1.443438,83.54599,5,4,True,True,0
8774,3.279985,5.015015,999.9774,-1,0.005859375, 0.9853516, 0.05957031, 0.02562499, -1.19875, 0.3184376,83.54599,5,4,True,True,0
8952,2.076676,0.8733673,1000.028,-1,0.01757813, 1.001953, 0.06591797, 0.369375, 0.145, -1.353437,83.54599,5,4,True,True,0
9133,2.991311,3.905945,1000.089,-1,0.01171875, 1.005371, 0.05371094, 0.10375, 1.566875, -2.744062,83.54599,5,4,True,True,0
