time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,2.863403,6.522629,1000.669,-1,-0.01074219, 1.000488, 0.07763672, 0.9354688, -2.496875, 0.1179688,0,1,1,False,False,0
91,4.407089,5.950775,1000.738,18.10473,-0.01367188, 1.00293, 0.07861328, 1.044844, -2.6375, -0.1007812,2.863403,0,1,False,False,0
269,6.972488,9.537888,1000.749,18.10473,-0.01708984, 1.001465, 0.07910156, 1.044844, -2.590625, -0.2257812,4.407089,0,1,False,False,0
436,12.37083,17.76918,1000.669,18.10931,-0.02783203, 1.001465, 0.07470703, 0.9667188, -2.575, 0.0867188,6.972488,0,1,False,False,0
683,22.92006,33.46928,1000.658,18.10931,-0.01318359, 1.001953, 0.07861328, 0.9198438, -2.309375, 0.1960938,12.37083,0,1,False,False,0
854,33.57533,44.23061,1000.769,18.1139,-0.02099609, 1.001465, 0.07958984, 0.8260938, -1.934375, 0.2273438,22.92006,0,2,False,True,0
1026,41.77959,49.98385,1000.71,18.11848,-0.01416016, 1.001953, 0.078125, 0.7792187, -2.2625, 0.0398438,33.57533,0,2,False,True,0
1199,49.34753,56.91546,1000.731,-1,-0.01953125, 1.018066, 0.04052734, 0.7948437, -2.309375, -0.2570312,41.77959,0,2,False,True,0
1380,57.819,66.29047,1000.71,-1,0.1225586, 1.002441, -0.1005859, 1.247969, -3.559375, 0.6648438,49.34753,0,2,False,True,0
1563,63.58835,69.3577,1000.71,-1,-0.1328125, 1.148926, 0.2148438, 1.029219, -4.215625, -0.2414062,57.819,0,2,False,True,0
1745,68.95975,74.33114,1000.63,18.12306,0.2797852, 0.7832031, -0.01416016, 1.263594, -1.340625, -0.3820312,63.58835,0,2,False,True,0
1933,75.09392,81.22809,1000.651,-1,-0.06982422, 1.057129, 0.1357422, -1.330156, 4.596875, -2.366406,68.95975,0,2,False,True,0
2191,79.40869,83.72347,1000.581,-1,-0.01806641, 1.005371, 0.09033203, -0.04890627, -5.153125, 0.2429688,75.09392,0,2,False,True,0
2390,82.51918,85.62967,1000.771,18.13681,-0.02148438, 1.002441, 0.09667969, -0.1426563, -0.2624998, -0.1007812,79.40869,0,2,False,True,0
2584,83.54588,84.57259,1000.631,-1,-0.02246094, 1.000977, 0.09423828, 0.9042188, -2.66875, 0.0710938,82.51918,0,2,False,True,0
2780,83.50471,83.46353,1000.682,-1,-0.02050781, 1.00293, 0.08154297, 1.247969, -2.60625, -0.0695312,83.54588,0,2,False,True,0
2982,81.01474,78.52477,1000.692,18.15973,-0.01367188, 1.00293, 0.06982422, 0.8729688, -2.496875, -0.0226562,83.54588,1,2,False,True,0
3184,78.66936,76.32397,1000.713,18.15973,-0.01904297, 1.00293, 0.08398438, 0.4823437, -1.98125, 0.1335938,83.54588,2,2,False,True,0
3386,78.59706,78.52477,1000.673,-1,-0.01660156, 1.001465, 0.08203125, 0.6698437, -2.48125, -0.1007812,83.54588,3,2,False,True,0
3691,70.86682,63.13658,1000.713,18.15973,-0.02246094, 1.001953, 0.08056641, 0.8729688, -2.5125, 0.0554688,83.54588,4,2,False,True,0
3852,64.24638,57.62595,1000.683,18.1689,-0.01855469, 1.002441, 0.08056641, 0.9510938, -2.7625, 0.0867188,83.54588,5,3,True,True,0
4019,57.91225,51.57812,1000.654,-1,-0.02246094, 1.00293, 0.08056641, 0.9198438, -2.528125, 0.0242188,83.54588,5,3,True,True,0
4187,55.04844,52.18463,1000.784,-1,-0.03271484, 1.018066, 0.1494141, 0.7948437, -2.2625, -0.0226562,83.54588,5,3,True,True,0
4358,53.37393,51.69942,1000.704,-1,-0.00390625, 1.007813, -0.03271484, 0.7635937, -2.090625, 0.0242188,83.54588,5,3,True,True,0
4528,49.81602,46.2581,1000.675,-1,-0.05078125, 0.9868164, 0.1831055, 0.7323437, -1.16875, -0.1007812,83.54588,5,3,True,True,0
4702,44.34598,38.87594,1000.725,-1,-0.04931641, 1.05127, 0.1660156, 1.029219, -1.7625, 0.0710938,83.54588,5,3,True,True,0
4883,43.54314,42.74031,1000.776,-1,-0.02539063, 1.007813, 0.06591797, 0.4823437, -1.98125, -0.0226562,83.54588,5,3,True,True,0
5132,39.99651,36.44987,1000.726,18.1964,-0.02001953, 1.002441, 0.08789063, 0.8885938, -2.79375, 0.008593798,83.54588,5,3,True,True,0
5312,35.91843,31.84035,1000.636,-1,-0.01953125, 1.003418, 0.08447266, 1.216719, -2.903125, 0.008593798,83.54588,5,3,True,True,0
5494,34.58988,33.26133,1000.766,18.20098,-0.02392578, 1.002441, 0.08056641, 0.7948437, -2.309375, -0.0851562,83.54588,5,3,True,True,0
5682,31.86345,29.13702,1000.768,-1,-0.01953125, 1.003906, 0.08251953, 0.7323437, -2.7, 0.008593798,83.54588,5,3,True,True,0
5869,27.34635,22.82925,1000.779,-1,-0.01953125, 1.000977, 0.08789063, 1.044844, -2.5125, 0.1179688,83.54588,5,3,True,True,0
6060,23.7448,20.14326,1000.688,-1,-0.02050781, 1.001465, 0.07861328, 1.154219, -2.73125, -0.0226562,83.54588,5,3,True,True,0
6252,20.57504,17.40527,1000.698,-1,-0.02050781, 1.002441, 0.07714844, 0.9510938, -2.684375, 0.0398438,83.54588,5,3,True,True,0
6519,17.09262,13.61021,1000.698,-1,-0.02294922, 1.00293, 0.08789063, 0.7167187, -2.0125, -0.007031202,83.54588,5,3,True,True,0
6714,14.56294,12.03326,1000.698,-1,-0.01953125, 1.001465, 0.08056641, 0.8885938, -2.715625, 0.0710938,83.54588,5,3,True,True,0
6914,11.66051,8.758087,1000.649,-1,-0.02294922, 1.003418, 0.07763672, 1.201094, -3.41875, 0.0554688,83.54588,5,3,True,True,0
7117,10.49523,9.329941,1000.639,-1,-0.02001953, 1.003418, 0.07617188, 0.7167187, -2.10625, -0.1945312,83.54588,5,3,True,True,0
7320,6.620066,2.744904,1000.74,-1,-0.02539063, 1.000977, 0.1049805, 1.888594, -3.325, 0.6492188,83.54588,5,3,True,True,0
7486,5.800206,4.980347,1000.761,18.24223,0.0004882813, 1.005859, 0.05859375, 2.763594, -11.15312, 0.3679688,83.54588,5,4,True,True,0
7653,4.98305,4.165894,1000.801,-1,-0.02001953, 1.001953, 0.09130859, 1.529219, -1.621875, -0.3351562,83.54588,5,4,True,True,0
7833,4.167238,3.351425,1000.56,-1,-0.01708984, 1.004883, 0.06005859, 1.122969, -3.871875, -0.6945312,83.54588,5,4,True,True,0
8076,2.658937,1.150635,1000.701,-1,-0.03955078, 1.002441, 0.08691406, 0.6385937, -0.9656248, -0.0539062,83.54588,5,4,True,True,0
8245,3.005181,3.351425,1000.642,18.26057,-0.01855469, 1.001465, 0.08789063, 2.138594, -5.7625, 1.352344,83.54588,5,4,True,True,0
8418,1.939274,0.8733673,1000.722,18.26974,-0.002441406, 1.004395, 0.06835938, 2.638594, -3.98125, 0.5867188,83.54588,5,4,True,True,0
8595,1.544955,1.150635,1000.722,18.26974,-0.02441406, 1.001465, 0.07177734, 2.388594, -4.6375, -0.1632812,83.54588,5,4,True,True,0
8774,3.279985,5.015015,1000.692,-1,-0.008300781, 1.006348, 0.04248047, 0.9667188, -4.028125, -0.6945312,83.54588,5,4,True,True,0
8952,2.076676,0.8733673,1000.703,-1,-0.03515625, 1.000977, 0.07714844, 0.2323437, -1.559375, 0.1804688,83.54588,5,4,True,True,0
9133,2.991311,3.905945,1000.683,-1,-0.006347656, 0.9995117, 0.08447266, 1.247969, -3.66875, 0.8523438,83.54588,5,4,True,True,0
