time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.052505,6.522629,1000.9,-1,0.02099609, 1.001953, 0.04052734, -0.9206249, 5.734219, -0.06140614,0,1,1,False,False,0
91,4.50164,5.950775,1000.78,15.48673,0.02294922, 1.002441, 0.04345703, -0.8112499, 5.687344, -0.1082811,3.052505,0,1,False,False,0
269,7.019764,9.537888,1000.711,15.48673,0.02148438, 1.004395, 0.04345703, -0.74875, 5.781094, -0.1395311,4.50164,0,1,False,False,0
436,12.39447,17.76918,1000.801,-1,0.008789063, 1.003418, 0.01611328, -0.37375, 5.812344, -0.7176561,7.019764,0,1,False,False,0
683,22.93188,33.46928,1000.702,15.50049,0.02001953, 1.003418, 0.0546875, -0.576875, 5.640469, -0.3114061,12.39447,0,1,False,False,0
854,33.58125,44.23061,1000.832,-1,0.02148438, 1.004883, 0.02001953, -0.18625, 5.624844, -0.4676561,22.93188,0,2,False,True,0
1026,41.78255,49.98385,1000.702,-1,0.02001953, 1.000977, 0.03808594, -1.545625, 5.718594, -0.5145311,33.58125,0,2,False,True,0
1199,49.349,56.91546,1000.763,-1,-0.0009765625, 1.02002, 0.06884766, -0.8112499, 5.577969, -0.6239061,41.78255,0,2,False,True,0
1380,57.81973,66.29047,1000.744,15.51884,-0.05712891, 1.078125, 0.2172852, -0.2175, -2.515781, 2.141719,49.349,0,2,False,True,0
1563,63.58871,69.3577,1000.774,-1,0.1591797, 1.935059, -0.1005859, -1.81125, 4.937344, -0.4989061,57.81973,0,2,False,True,0
1745,68.95993,74.33114,1000.784,15.51884,-0.02197266, 1.124023, -0.09472656, -4.358125, 20.65609, -3.952031,63.58871,0,2,False,True,0
1933,75.09401,81.22809,1000.635,-1,0.01904297, 0.9716797, -0.01660156, -5.49875, 9.859219, -2.936406,68.95993,0,2,False,True,0
2191,79.40874,83.72347,1000.784,-1,-0.05273438, 1.086426, 0.1289063, -3.93625, 3.687344, -2.686406,75.09401,0,2,False,True,0
2390,82.5192,85.62967,1000.746,15.52801,0.03222656, 1.000488, 0.06494141, 0.173125, -2.906406, 0.5010939,79.40874,0,2,False,True,0
2584,83.5459,84.57259,1000.746,-1,0.02148438, 1.005859, 0.02880859, -0.576875, 6.265469, -0.8114061,82.5192,0,2,False,True,0
2780,83.50471,83.46353,1000.757,-1,-0.02685547, 0.9848633, -0.00390625, -1.264375, 2.999844, -2.702031,83.5459,0,2,False,True,0
2982,81.01474,78.52477,1000.746,15.54177,-0.08007813, 0.9799805, 0.1274414, -7.03, 22.84359, -3.608281,83.5459,1,2,False,True,0
3184,78.66936,76.32397,1000.746,-1,0.2460938, 0.9882813, -0.0625, -6.326875, 32.35922, 1.657344,83.5459,2,2,False,True,0
3386,78.59706,78.52477,1000.767,15.55094,0.06787109, 0.9951172, 0.02490234, -5.74875, 26.79672, -2.561406,83.5459,3,2,False,True,0
3691,70.86682,63.13658,1000.807,15.54177,-0.07128906, 0.9858398, 0.1367188, -4.608125, 14.73422, -4.498906,83.5459,4,2,False,True,0
3852,64.24638,57.62595,1000.698,-1,-0.02929688, 1.010742, 0.02587891, -1.576875, -0.0939064, -1.202031,83.5459,5,3,True,True,0
4019,57.91225,51.57812,1000.74,-1,-0.00390625, 0.996582, 0.03759766, 2.454375, 3.218594, 0.5792189,83.5459,5,3,True,True,0
4187,55.04844,52.18463,1000.729,-1,-0.02246094, 1.00293, -0.05664063, -1.74875, 27.84359, -0.8895311,83.5459,5,3,True,True,0
4358,53.37393,51.69942,1000.83,-1,-0.02587891, 0.96875, -0.1162109, -3.076875, 10.78109, -2.045781,83.5459,5,3,True,True,0
4528,49.81602,46.2581,1000.731,15.57846,-0.05810547, 0.9912109, 0.04980469, -0.608125, 6.452969, -1.748906,83.5459,5,3,True,True,0
4702,44.34598,38.87594,1000.75,-1,-0.06982422, 1.102539, 0.1464844, -2.0925, 24.74984, -1.248906,83.5459,5,3,True,True,0
4883,43.54314,42.74031,1000.771,15.58304,-0.01220703, 1.010742, 0.07568359, -0.7175, 14.46859, -1.858281,83.5459,5,3,True,True,0
5132,39.99651,36.44987,1000.691,-1,-0.078125, 1.019531, 0.04052734, -0.78, 16.90609, -1.405156,83.5459,5,3,True,True,0
5312,35.91843,31.84035,1000.632,-1,-0.08251953, 0.9897461, 0.1645508, -0.78, 15.14047, -0.6395311,83.5459,5,3,True,True,0
5494,34.58988,33.26133,1000.712,-1,0.04541016, 0.9746094, 0.05273438, -0.389375, -0.7032814, 0.4542189,83.5459,5,3,True,True,0
5682,31.86345,29.13702,1000.792,-1,-0.06005859, 0.9882813, 0.04199219, -1.37375, 4.640469, 2.469844,83.5459,5,3,True,True,0
5869,27.34635,22.82925,1000.714,-1,0.04101563, 0.9775391, 0.0, 0.704375, -20.65641, 1.547969,83.5459,5,3,True,True,0
6060,23.7448,20.14326,1000.775,-1,-0.02197266, 0.9956055, 0.04638672, -0.68625, -16.14078, -0.1864061,83.5459,5,3,True,True,0
6252,20.57504,17.40527,1000.775,15.62432,-0.02050781, 1.130859, 0.03955078, -1.7175, 1.281094, 0.2823439,83.5459,5,3,True,True,0
6519,17.09262,13.61021,1000.756,-1,0.03808594, 1.055176, 0.02001953, -3.701875, 23.98422, -0.4832811,83.5459,5,3,True,True,0
6714,14.56294,12.03326,1000.796,15.63349,-0.03515625, 1.046875, 0.1542969, -5.99875, 70.0311, 1.516719,83.5459,5,3,True,True,0
6914,11.66051,8.758087,1000.756,-1,-0.08056641, 1.055176, 0.1313477, -4.37375, 39.14047, 2.063594,83.5459,5,3,True,True,0
7117,10.49523,9.329941,1000.716,15.62891,-0.06542969, 0.9960938, 0.07324219, -2.87375, 6.624844, 0.2979689,83.5459,5,3,True,True,0
