time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.047508,6.522629,989.8766,-1,-0.01660156, 0.9931641, 0.04931641, -2.532656, 6.240156, 2.764219,0,1,1,False,False,0
91,4.499142,5.950775,989.7761,18.9297,-0.03320313, 1.003906, 0.046875, -3.157656, 6.380781, 2.107969,3.047508,0,1,False,False,0
269,7.018515,9.537888,989.8572,18.95261,0.002441406, 0.9819336, 0.03466797, -1.579531, -17.99422, 3.670469,4.499142,0,1,False,False,0
436,12.39385,17.76918,989.7367,-1,-0.04931641, 1.035156, 0.05273438, -2.907656, -10.21297, 0.4517188,7.018515,0,1,False,False,0
683,22.93156,33.46928,989.817,-1,-0.02148438, 1.021484, 0.04589844, -2.735781, 1.833906, 2.295469,12.39385,0,1,False,False,0
854,33.58109,44.23061,989.9178,-1,-0.04150391, 1.013184, 0.05029297, -2.032656, 8.505781, 1.186094,22.93156,0,2,False,True,0
1026,41.78247,49.98385,989.7379,-1,-0.01953125, 1.003906, 0.04980469, -2.829531, 14.84953, 1.826719,33.58109,0,2,False,True,0
1199,49.34896,56.91546,989.7882,18.97095,-0.002441406, 1.010742, 0.02880859, -1.095156, 16.03703, 0.2173438,41.78247,0,2,False,True,0
1380,57.81971,66.29047,989.7882,18.97095,-0.2700195, 0.7163086, 0.4555664, -0.9545312, 23.64641, 7.576719,49.34896,0,2,False,True,0
1563,63.58871,69.3577,989.8685,-1,-0.5859375, 1.024902, -0.5073242, -8.423281, -20.71297, 13.13922,57.81971,0,2,False,True,0
1745,68.95992,74.33114,989.8284,-1,-0.1186523, 0.8959961, 0.5205078, -13.09516, -35.18172, 32.85797,63.58871,0,2,False,True,0
1933,75.09401,81.22809,989.8592,-1,0.07519531, 0.9750977, 0.2192383, -8.563906, -42.21297, 21.57672,68.95992,0,2,False,True,0
2191,79.40874,83.72347,989.76,-1,0.1083984, 1.129395, -0.01953125, -3.298281, -3.791094, -10.75141,75.09401,0,2,False,True,0
2390,82.5192,85.62967,989.8002,-1,0.1723633, 1.215332, -0.06640625, 2.186094, -1.869219, -9.345156,79.40874,0,2,False,True,0
2584,83.5459,84.57259,989.8106,-1,0.06152344, 1.004883, 0.01171875, 0.8892188, 5.115156, -13.14203,82.5192,0,2,False,True,0
2780,83.50471,83.46353,989.9311,-1,0.04003906, 0.9516602, 0.07080078, -1.673281, 14.81828, -13.93891,83.5459,0,2,False,True,0
2982,81.01474,78.52477,989.8711,-1,0.04785156, 0.9638672, 0.06787109, -2.892031, 13.36516, -8.173281,83.5459,1,2,False,True,0
3184,78.66936,76.32397,989.9011,-1,-0.003417969, 1.023438, 0.05126953, -3.517031, 14.94328, -1.798281,83.5459,2,2,False,True,0
3386,78.59706,78.52477,989.8412,19.03052,0.05957031, 1.041504, 0.05615234, -3.563906, 32.14641, 3.889219,83.5459,3,2,False,True,0
3691,70.86682,63.13658,989.8619,19.04885,0.07763672, 1.045898, 0.06396484, -7.938906, 20.61516, 3.264219,83.5459,4,2,False,True,0
3852,64.24638,57.62595,989.7918,19.03969,0.06103516, 1.105469, 0.06152344, -7.782656, 11.27141, 0.4360938,83.5459,5,3,True,True,0
4019,57.91225,51.57812,989.9227,19.03969,0.0859375, 1.033691, 0.05712891, -7.063906, -9.994219, -3.282656,83.5459,5,3,True,True,0
4187,55.04844,52.18463,989.8024,-1,0.04882813, 0.9003906, 0.03320313, -4.345156, -20.24422, -5.704531,83.5459,5,3,True,True,0
4358,53.37393,51.69942,989.8524,-1,-0.01757813, 0.9379883, -0.02050781, -3.360781, -39.00984, -4.282656,83.5459,5,3,True,True,0
4528,49.81602,46.2581,989.7833,-1,-0.1435547, 1.030762, 0.1655273, -2.626406, 11.09953, 5.342344,83.5459,5,3,True,True,0
4702,44.34598,38.87594,989.8842,-1,-0.03613281, 0.9765625, 0.09179688, -0.5795312, 10.89641, 6.217344,83.5459,5,3,True,True,0
4883,43.54314,42.74031,989.8741,-1,0.04296875, 0.9453125, 0.04638672, 2.420469, 1.849531, 1.686094,83.5459,5,3,True,True,0
