time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,4.219608,6.522629,1006.923,-1,-0.03564453, 0.9858398, 0.08837891, 2.727031, 2.47625, -0.8646874,1.916588,0,1,False,False,0
91,5.085192,5.950775,1006.984,-1,-0.02685547, 1.018066, 0.1416016, 3.258281, -0.9456253, 0.1353126,4.219608,0,1,False,False,0
269,7.31154,9.537888,1006.823,18.37515,0.0234375, 1.065918, 0.1542969, -0.7729688, 12.71062, 2.666563,5.085192,0,1,False,False,0
436,12.54036,17.76918,1006.965,-1,-0.05126953, 0.9365234, 0.1674805, 1.398906, -12.89875, 5.979063,7.31154,0,1,False,False,0
683,23.00482,33.46928,1006.905,-1,-0.04931641, 1.003418, 0.1420898, -1.022969, 4.41375, 0.9946876,12.54036,0,1,False,False,0
854,33.61771,44.23061,1006.945,18.38432,-0.06738281, 0.9101563, 0.1518555, 0.9145312, -0.7112503, -0.2709374,23.00482,0,2,False,True,0
1026,41.80078,49.98385,1006.905,18.37057,-0.01660156, 1.09375, 0.1240234, 1.883281, 13.80437, 0.3540626,33.61771,0,2,False,True,0
1199,49.35812,56.91546,1006.956,-1,0.02832031, 1.063477, 0.2519531, -1.632344, 11.7575, 4.994688,41.80078,0,2,False,True,0
1380,57.8243,66.29047,1006.926,-1,-0.2192383, 0.3076172, 0.6943359, 0.6801562, 18.2575, 6.291563,49.35812,0,2,False,True,0
1563,63.591,69.3577,1006.966,-1,-0.1904297, 1.942871, 0.3173828, 4.523906, -24.83625, 4.197813,57.8243,0,2,False,True,0
1745,68.96107,74.33114,1006.947,-1,-0.4228516, 3.158203, 1.166016, -7.194844, -75.6175, -10.08344,63.591,0,2,False,True,0
1933,75.09457,81.22809,1006.907,-1,-0.1254883, 0.3564453, 0.1791992, 2.758281, -6.055, -15.34906,68.96107,0,2,False,True,0
2191,79.40903,83.72347,1006.907,-1,-0.0390625, 0.9047852, 0.1240234, 20.27391, 8.41375, -3.083437,75.09457,0,2,False,True,0
2390,82.51935,85.62967,1006.877,18.41182,-0.04296875, 0.9365234, 0.1728516, 28.96141, 17.7575, 20.80719,79.40903,0,2,False,True,0
2584,83.54597,84.57259,1007.08,18.43015,-0.1831055, 0.7792969, 0.1782227, -11.81984, -26.22688, 10.79156,82.51935,0,2,False,True,0
2780,83.50475,83.46353,1006.93,-1,-0.04101563, 1.210938, 0.1669922, -14.78859, -11.91438, 1.932188,83.54597,0,2,False,True,0
2982,81.01476,78.52477,1006.93,-1,0.07177734, 1.057617, 0.02978516, -15.71047, 4.945, -6.630312,83.54597,1,2,False,True,0
3184,78.66936,76.32397,1006.93,-1,0.03613281, 1.04834, 0.09472656, -11.31984, 14.03875, -8.739687,83.54597,2,2,False,True,0
3386,78.59707,78.52477,1006.871,-1,0.02587891, 1.055176, 0.006835938, -1.569844, 22.61687, -5.286562,83.54597,3,2,False,True,0
3691,70.86682,63.13658,1007.011,-1,0.03857422, 0.9462891, 0.05810547, 1.680156, 4.523125, -7.739687,83.54597,4,2,False,True,0
3852,64.24638,57.62595,1006.991,-1,0.015625, 0.9741211, 0.1000977, 5.414531, -0.5862503, -9.161562,83.54597,5,3,True,True,0
