time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
6519,17.09262,13.61021,999.3887,-1,0.002441406, 0.9916992, 0.1347656, -8.277187, -16.45672, -2.520312,83.54593,5,3,True,True,0
6714,14.56294,12.03326,999.4299,-1,0.0546875, 0.9975586, 0.1054688, -7.120937, -21.76922, -2.395312,83.54593,5,3,True,True,0
6914,11.66051,8.758087,999.5311,21.37623,0.0009765625, 1.003906, 0.1645508, -1.652187, -19.40984, -2.145312,83.54593,5,3,True,True,0
7117,10.49523,9.329941,999.4205,21.37165,0.03076172, 1.004883, 0.1352539, 0.8009376, -21.90984, -1.410937,83.54593,5,3,True,True,0
7320,6.620066,2.744904,999.4101,-1,0.03515625, 0.9995117, 0.1757813, 2.144687, -18.89422, -0.1453123,83.54593,5,3,True,True,0
7486,5.800206,4.980347,999.5115,-1,0.04736328, 1.004395, 0.09960938, 4.050938, -19.15984, -0.6921873,83.54593,5,4,True,True,0
7653,4.98305,4.165894,999.4814,-1,0.02441406, 1.0, 0.1318359, 3.019687, -18.61297, -2.114062,83.54593,5,4,True,True,0
7833,4.167238,3.351425,999.4918,-1,0.01806641, 1.000488, 0.1464844, 2.660312, -18.94109, -2.364062,83.54593,5,4,True,True,0
8076,2.658937,1.150635,999.391,-1,0.007324219, 1.009277, 0.1162109, 3.347812, -18.51922, -1.442187,83.54593,5,4,True,True,0
8245,3.005181,3.351425,999.5121,-1,-0.002441406, 0.9980469, 0.1450195, 3.660312, -18.26922, -1.551562,83.54593,5,4,True,True,0
8418,1.939274,0.8733673,999.4822,-1,0.02636719, 0.9951172, 0.1450195, 4.113438, -20.01922, 0.01093769,83.54593,5,4,True,True,0
8595,1.544955,1.150635,999.4119,21.42203,0.008300781, 1.005859, 0.09423828, 2.894687, -18.50359, -0.7703123,83.54593,5,4,True,True,0
8774,3.279985,5.015015,999.4326,-1,0.02880859, 1.000488, 0.0859375, 1.222813, -19.23797, -1.332812,83.54593,5,4,True,True,0
8952,2.076676,0.8733673,999.3519,-1,0.001953125, 1.004395, 0.1137695, 0.4103125, -16.90984, -1.645312,83.54593,5,4,True,True,0
9133,2.991311,3.905945,999.3732,-1,0.01953125, 1.009766, 0.1342773, -1.167812, -19.90984, -0.8015623,83.54593,5,4,True,True,0
