time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.016106,6.522629,1000.651,17.41714,0.04394531, 1.001465, 0.04638672, -0.9623437, 7.386406, -1.54875,0,1,1,False,False,0
91,4.48344,5.950775,1000.661,17.43089,0.04833984, 1.0, 0.05664063, -0.5717187, 8.573906, -1.58,3.016106,0,1,False,False,0
269,7.010664,9.537888,1000.651,17.42631,0.04589844, 1.000977, 0.04003906, -0.1810937, 9.886406, -1.564375,4.48344,0,1,False,False,0
436,12.38992,17.76918,1000.661,17.43547,0.03466797, 1.000977, 0.05126953, 0.7564063, 6.386406, -2.455,7.010664,0,1,False,False,0
683,22.9296,33.46928,1000.672,-1,0.03662109, 1.004395, 0.015625, 1.037656, 6.152031, -1.751875,12.38992,0,1,False,False,0
854,33.5801,44.23061,1000.592,17.44464,0.04394531, 1.00293, 0.02636719, -1.306094, 6.058281, -1.08,22.9296,0,2,False,True,0
1026,41.78197,49.98385,1000.693,-1,0.03857422, 1.008301, 0.02490234, -1.071719, 8.480156, -1.376875,33.5801,0,2,False,True,0
1199,49.34872,56.91546,1000.653,-1,0.05273438, 1.000488, 0.0390625, -0.9935937, 12.80828, -1.1425,41.78197,0,2,False,True,0
1380,57.81959,66.29047,1000.653,17.45381,0.02099609, 1.000977, 0.04882813, -0.5717187, 7.167656, -1.86125,49.34872,0,2,False,True,0
1563,63.58865,69.3577,1000.783,17.45381,0.05615234, 0.9995117, 0.04248047, -0.2748437, 3.792656, -1.064375,57.81959,0,2,False,True,0
1745,68.95989,74.33114,1000.703,17.44922,0.03417969, 1.005859, 0.02490234, -0.2435937, 3.589531, -1.939375,63.58865,0,2,False,True,0
1933,75.09399,81.22809,1000.734,17.46298,0.04541016, 1.00293, 0.02734375, -1.056094, 8.636406, -1.36125,68.95989,0,2,False,True,0
2191,79.40874,83.72347,1000.724,-1,0.04394531, 1.001953, 0.02783203, -1.696719, 7.448906, -1.23625,75.09399,0,2,False,True,0
2390,82.5192,85.62967,1000.585,17.4584,0.04785156, 1.002441, 0.03564453, -1.337344, 9.370781, -1.3925,79.40874,0,2,False,True,0
2584,83.5459,84.57259,1000.755,-1,0.03662109, 1.002441, 0.03564453, -1.274844, 4.605156, -1.751875,82.5192,0,2,False,True,0
2780,83.50471,83.46353,1000.675,-1,0.04589844, 1.004395, 0.03173828, -1.306094, 8.339531, -1.439375,83.5459,0,2,False,True,0
2982,81.01474,78.52477,1000.725,-1,0.046875, 0.9975586, 0.05126953, -0.4310937, 4.948906, -1.61125,83.5459,1,2,False,True,0
3184,78.66936,76.32397,1000.677,-1,0.04931641, 1.004883, 0.04492188, 0.03765631, 2.527031, -2.470625,83.5459,2,2,False,True,0
3386,78.59706,78.52477,1000.647,-1,0.05175781, 0.9995117, 0.03808594, -0.07171869, 5.136406, -2.126875,83.5459,3,2,False,True,0
3691,70.86682,63.13658,1000.637,-1,0.05224609, 1.001465, 0.03564453, -0.2904687, 2.589531, -2.455,83.5459,4,2,False,True,0
3852,64.24638,57.62595,1000.597,-1,0.04345703, 1.0, 0.04345703, 0.2876563, 4.745781, -2.955,83.5459,5,3,True,True,0
4019,57.91225,51.57812,1000.748,-1,0.04638672, 1.000488, 0.03564453, -0.1185937, 5.433281, -1.54875,83.5459,5,3,True,True,0
4187,55.04844,52.18463,1000.617,17.49965,0.05371094, 0.9921875, 0.01367188, -0.5560937, 3.652031, -2.3925,83.5459,5,3,True,True,0
4358,53.37393,51.69942,1000.758,-1,0.04003906, 1.005371, 0.03710938, -0.6029687, 4.667656, -2.42375,83.5459,5,3,True,True,0
4528,49.81602,46.2581,1000.588,17.51799,-0.1083984, 0.9448242, 0.1391602, -0.2279687, -6.551094, -3.626875,83.5459,5,3,True,True,0
4702,44.34598,38.87594,1000.758,-1,0.03759766, 1.041504, 0.07226563, -1.462344, -5.629219, -2.001875,83.5459,5,3,True,True,0
4883,43.54314,42.74031,1000.689,17.50882,0.08691406, 1.016113, 0.01513672, -1.321719, 20.91766, -0.4393749,83.5459,5,3,True,True,0
5132,39.99651,36.44987,1000.579,-1,-0.005371094, 0.9970703, 0.046875, -2.993594, -29.44172, -1.533125,83.5459,5,3,True,True,0
5312,35.91843,31.84035,1000.619,17.52257,0.08740234, 1.005859, -0.0004882813, 0.2564063, -24.76984, -4.2675,83.5459,5,3,True,True,0
5494,34.58988,33.26133,1000.629,17.52257,0.04443359, 1.010742, 0.002929688, 0.6470313, 19.55828, -2.8925,83.5459,5,3,True,True,0
5682,31.86345,29.13702,1000.68,-1,-0.006835938, 1.005859, 0.03710938, -1.134219, 7.792656, -1.033125,83.5459,5,3,True,True,0
5869,27.34635,22.82925,1000.69,-1,0.03564453, 1.001953, 0.04052734, -0.7435937, 6.261406, -2.064375,83.5459,5,3,True,True,0
6060,23.7448,20.14326,1000.64,-1,0.03564453, 0.9990234, 0.03662109, -0.3685937, 6.230156, -2.2675,83.5459,5,3,True,True,0
6252,20.57504,17.40527,1000.661,-1,0.02539063, 1.004395, 0.03027344, -0.9467187, 6.339531, -1.54875,83.5459,5,3,True,True,0
6519,17.09262,13.61021,1000.591,-1,0.05175781, 1.000977, 0.04394531, -1.181094, 6.558281, -1.6425,83.5459,5,3,True,True,0
6714,14.56294,12.03326,1000.661,17.55466,0.03076172, 0.9990234, 0.04052734, -0.6342187, 14.44891, -1.001875,83.5459,5,3,True,True,0
6914,11.66051,8.758087,1000.662,-1,0.03710938, 1.006836, 0.02148438, -0.2123437, 5.558281, -2.3925,83.5459,5,3,True,True,0
7117,10.49523,9.329941,1000.612,17.55466,0.03710938, 1.001465, 0.03417969, -1.321719, 6.480156, -0.9081249,83.5459,5,3,True,True,0
7320,6.620066,2.744904,1000.683,17.55925,0.03125, 1.002441, 0.05615234, -0.4779687, 10.35516, -1.61125,83.5459,5,3,True,True,0
7486,5.800206,4.980347,1000.603,-1,0.02392578, 1.003418, 0.03759766, -0.7123437, 6.745781, -1.83,83.5459,5,4,True,True,0
7653,4.98305,4.165894,1000.714,-1,0.04199219, 1.001465, 0.04492188, -0.5248437, 6.370781, -1.98625,83.5459,5,4,True,True,0
7833,4.167238,3.351425,1000.664,17.58217,0.03808594, 1.00293, 0.04101563, -0.6185937, 6.308281, -2.001875,83.5459,5,4,True,True,0
8076,2.658937,1.150635,1000.706,17.59134,0.04248047, 1.000488, 0.04248047, -0.6654687, 6.167656, -1.73625,83.5459,5,4,True,True,0
8245,3.005181,3.351425,1000.666,17.59134,0.04150391, 1.00293, 0.04003906, -0.6654687, 6.292656, -1.720625,83.5459,5,4,True,True,0
8418,1.939274,0.8733673,1000.806,-1,0.03515625, 1.002441, 0.03662109, 0.2095313, 10.02703, -1.67375,83.5459,5,4,True,True,0
8595,1.544955,1.150635,1000.756,17.60509,0.03662109, 1.007813, 0.01171875, 0.006406307, 5.808281, -1.720625,83.5459,5,4,True,True,0
8774,3.279985,5.015015,1000.747,-1,0.03808594, 1.001953, 0.04150391, -0.3685937, 6.058281, -0.8924999,83.5459,5,4,True,True,0
