time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
268,-1.206564,-1.449524,991.889,-1,0.09228516, -0.03320313, 1.042969, 0.2407813, 0.7928123, 0.1871874,0.25,16,2,0
284,-0.3532822,0.5,991.8187,-1,0.09375, -0.03222656, 1.044434, -0.1967187, -0.8634377, -0.1565626,0.25,17,2,0
303,0.2119697,0.7772217,991.8086,20.30432,0.1005859, -0.03027344, 1.044434, -0.2592187, -1.097813, -0.2190626,0.25,18,2,0
318,0.6375706,1.063171,991.7983,-1,0.1010742, -0.03271484, 1.045898, -0.1342187, -0.06656265, -0.1878126,0.25,19,2,0
333,-0.2673658,-1.172302,991.8789,-1,0.09570313, -0.03417969, 1.047363, 0.03765631, 1.230312, -0.01593757,0.6375706,0,2,0
349,-0.4425513,-0.6177368,991.8591,-1,0.09326172, -0.03271484, 1.04541, 0.1782813, 1.120937, 0.06218743,0.6375706,1,2,0
364,-0.3871692,-0.3317871,991.8488,-1,0.09375, -0.03320313, 1.04541, 0.06890631, -0.4259377, -0.1409376,0.6375706,2,2,0
379,-1.061321,-1.735474,991.8992,-1,0.09619141, -0.03125, 1.046875, 0.05328131, -0.9415627, -0.0003125668,0.6375706,3,2,0
395,-0.1420498,0.7772217,991.8086,-1,0.09814453, -0.02929688, 1.040527, 0.006406307, -1.347813, -0.03156257,0.6375706,4,2,0
414,-0.2369185,-0.3317871,991.8488,20.30432,0.09960938, -0.03271484, 1.042969, -0.04046869, -0.5353127, -0.0003125668,0.6375706,5,2,0
431,-1.688009,-3.139099,991.9497,-1,0.1020508, -0.03271484, 1.041504, -0.02484369, -0.01968765, -0.1253126,0.6375706,6,2,0
449,-1.854716,-2.021423,991.9094,20.31348,0.09716797, -0.03466797, 1.045898, 0.006406307, 0.9959373, -0.2346876,0.6375706,7,2,0
465,-1.236226,-0.6177368,991.8591,-1,0.09619141, -0.03271484, 1.04834, -0.1498437, 0.8865623, -0.1409376,0.6375706,8,2,0
481,-1.204264,-1.172302,991.8789,-1,0.09619141, -0.03173828, 1.048828, -0.05609369, 0.8084373, -0.07843757,0.6375706,9,2,0
499,-1.326894,-1.449524,991.889,20.30432,0.09326172, -0.03222656, 1.04834, 0.1157813, 0.3709373, 0.1090624,0.6375706,10,2,0
515,-1.249598,-1.172302,991.8789,-1,0.09472656, -0.03515625, 1.042969, 0.2720313, -0.2071877, 0.06218743,0.6375706,11,2,0
532,-0.7906927,-0.3317871,991.8488,-1,0.09716797, -0.03369141, 1.042969, 0.1314063, -0.5040627, -0.01593757,0.6375706,12,2,0
547,-1.540335,-2.289978,991.9191,-1,0.09912109, -0.03417969, 1.046875, -0.1029687, -0.7384377, -0.04718757,0.6375706,13,2,0
565,-1.213344,-0.8863525,991.8685,20.29974,0.09716797, -0.03125, 1.043457, 0.1470313, 0.1209373, 0.09343743,0.6375706,14,2,0
581,-0.2180612,0.7772217,991.8086,-1,0.09716797, -0.03173828, 1.041504, 0.1939063, 0.1990623, 0.04656243,0.6375706,15,2,0
598,-0.9767674,-1.735474,991.8992,-1,0.09472656, -0.03125, 1.041504, 0.1470313, -0.8321877, 0.1403124,0.6375706,16,2,0
613,0.04320198,1.063171,991.7983,-1,0.09570313, -0.03271484, 1.043457, 0.06890631, -1.379063, 0.07781243,0.6375706,17,2,0
628,-0.4215753,-0.8863525,991.8685,-1,0.09863281, -0.03320313, 1.046387, -0.1185937, -1.394688, 0.07781243,0.6375706,18,2,0
646,0.320798,1.063171,991.7983,20.31348,0.1010742, -0.03125, 1.04541, -0.2748437, -0.9415627, -0.04718757,0.6375706,19,2,0
661,-0.2914443,-0.9036865,991.8691,-1,0.1000977, -0.03173828, 1.046387, -0.2748437, -0.7540627, -0.01593757,0.6375706,20,2,0
686,-0.03869698,0.2140503,991.8289,-1,0.1015625, -0.03271484, 1.042969, -0.1967187, -0.6446877, -0.07843757,0.6375706,21,2,0
702,-0.7441105,-1.449524,991.889,-1,0.1005859, -0.03271484, 1.042969, 0.02203131, -0.3165627, -0.1096876,0.6375706,22,2,0
717,-1.096817,-1.449524,991.889,-1,0.09619141, -0.03417969, 1.047852, -0.04046869, -0.08218765, 0.04656243,0.6375706,23,2,0
733,-0.7143022,-0.3317871,991.8488,-1,0.09521484, -0.03662109, 1.04834, -0.02484369, -0.1290627, 0.2028124,0.6375706,24,2,0
748,-1.367863,-2.021423,991.9094,-1,0.09423828, -0.03515625, 1.047363, 0.1626563, -0.5978127, 0.2028124,0.6375706,25,2,0
764,-0.2953205,0.7772217,991.8086,-1,0.09814453, -0.03515625, 1.042969, 0.2564063, -1.050938, 0.1871874,0.6375706,26,2,0
780,-1.158372,-2.021423,991.9094,-1,0.09863281, -0.03369141, 1.044434, 0.1001563, -2.285313, -0.06281257,0.6375706,27,2,0
798,-1.446923,-1.735474,991.8992,20.31348,0.1025391, -0.03076172, 1.044434, 0.2251563, -2.847813, -0.1409376,0.6375706,28,2,0
814,-0.4734614,0.5,991.8187,-1,0.1030273, -0.02978516, 1.045898, 0.2720313, -2.816563, -0.03156257,0.6375706,29,2,0
831,-0.5455991,-0.6177368,991.8591,-1,0.1044922, -0.03271484, 1.044434, 0.2095313, -2.363438, 0.06218743,0.6375706,30,2,0
849,-1.422122,-2.298645,991.9196,-1,0.1020508, -0.03515625, 1.048828, 0.4126563, -1.785313, 0.2965624,0.6375706,31,2,0
865,-0.3224502,0.7772217,991.8086,-1,0.09960938, -0.03515625, 1.050293, 1.037656, -1.785313, 0.4059374,0.6375706,32,2,0
884,-0.04553294,0.2313843,991.8283,20.31348,0.1025391, -0.03759766, 1.073242, 1.428281, -1.972813, 0.6403124,0.6375706,33,2,0
900,-0.18866,-0.3317871,991.8488,-1,0.08789063, -0.03271484, 1.053711, 1.678281, -3.332188, 0.2340624,0.6375706,34,2,0
916,1.273376,2.735413,991.7383,-1,0.06884766, 0.03564453, 1.091797, 2.006406, -3.832188, 0.3121874,0.6375706,35,2,0
933,0.7437133,0.2140503,991.8289,-1,0.04833984, -0.03369141, 1.070313, 4.006406, -1.925938, 0.9215624,1.273376,0,2,0
948,-0.07998663,-0.9036865,991.8691,-1,-0.02392578, -0.0546875, 1.003906, 4.740781, 6.105312, 2.515312,1.273376,1,2,0
963,-1.050705,-2.021423,991.9094,-1,-0.02539063, -0.02148438, 1.019043, 4.381406, 10.73031, 3.655937,1.273376,2,2,0
979,-1.536064,-2.021423,991.9094,-1,0.01269531, -0.03710938, 1.133789, 5.600156, 20.63656, 3.968437,1.273376,3,2,0
996,-1.492794,-1.449524,991.889,20.31348,0.1669922, -0.04882813, 1.083984, -0.5873437, 3.480312, 4.421562,1.273376,4,2,0
1013,-2.588896,-3.684998,991.9695,-1,0.01269531, -0.01806641, 1.077148, 6.490781, -8.957188, 6.437187,1.273376,5,2,0
1029,-0.9058371,0.7772217,991.8086,-1,0.09130859, -0.03564453, 1.04248, 6.756406, 1.683437, 6.687187,1.273376,6,2,0
1046,-0.2029185,0.5,991.8187,20.31348,0.08398438, -0.008300781, 0.9794922, 3.693906, 3.230312, 3.905937,1.273376,7,2,0
1063,0.2871516,0.7772217,991.8086,-1,0.3081055, 0.06298828, 1.109863, 0.8657813, 4.730312, 5.234062,1.273376,8,2,0
1080,-0.3082675,-0.9036865,991.8691,-1,0.2202148, -0.03710938, 0.9736328, 7.975156, 7.761562, 3.780937,1.273376,9,2,0
1097,-0.04710859,0.2140503,991.8289,20.3089,0.06152344, -0.07470703, 1.09082, -4.462344, 2.605312, -1.406563,1.273376,10,2,0
1112,-0.7483163,-1.449524,991.889,-1,0.08154297, -0.02587891, 1.009277, 0.9126563, 1.245937, -0.09406257,1.273376,11,2,0
1128,-2.502576,-4.256836,991.9899,-1,0.109375, -0.04833984, 1.086426, -2.821719, 0.2771873, 0.9059374,1.273376,12,2,0
1144,-2.262,-2.021423,991.9094,-1,0.1088867, -0.01025391, 1.021484, 1.709531, 1.245937, -0.8909376,1.273376,13,2,0
1159,-2.700549,-3.139099,991.9497,-1,0.07617188, -0.01904297, 1.043457, -0.1185937, 2.433437, 0.04656243,1.273376,14,2,0
1175,-2.075037,-1.449524,991.889,-1,0.05273438, -0.01269531, 1.026367, 1.147031, -0.3946877, -0.03156257,1.273376,15,2,0
1191,-2.325482,-2.575928,991.9293,-1,0.07763672, -0.02783203, 1.061035, -1.509219, -1.019688, -0.07843757,1.273376,16,2,0
1208,-1.614584,-0.9036865,991.8691,20.31806,0.09326172, -0.02441406, 1.055664, -0.2748437, -1.488438, -0.09406257,1.273376,17,2,0
1224,-1.532054,-1.449524,991.889,-1,0.1113281, -0.02392578, 1.036621, -0.6498437, -3.332188, 0.3746874,1.273376,18,2,0
1240,-0.9319206,-0.3317871,991.8488,-1,0.1020508, -0.02441406, 1.052734, 0.03765631, 0.4178123, 0.07781243,1.273376,19,2,0
1257,-1.056445,-1.180969,991.8794,-1,0.07617188, -0.02246094, 1.052246, 0.9595313, 6.495937, 0.2028124,1.273376,20,2,0
1274,-1.252984,-1.449524,991.889,20.30432,0.06884766, -0.01269531, 1.04541, 0.03765631, 2.480312, -0.2190626,1.273376,21,2,0
1291,-1.637204,-2.021423,991.9094,-1,0.07519531, -0.01757813, 1.042969, 0.4439063, -3.175938, -0.1878126,1.273376,22,2,0
1309,-2.52246,-3.407715,991.9594,20.3089,0.09521484, -0.02099609, 1.032715, 0.3032813, -1.175938, 0.06218743,1.273376,23,2,0
1326,-1.427123,-0.3317871,991.8488,-1,0.09326172, -0.01953125, 1.032715, 0.6782813, 0.6053123, 0.1090624,1.273376,24,2,0
1343,-0.4635616,0.5,991.8187,-1,0.08496094, -0.01953125, 1.057129, -0.3060937, 1.355312, 0.1246874,1.273376,25,2,0
1361,0.15683,0.7772217,991.8086,20.30432,0.07958984, -0.02001953, 1.049316, 0.2564063, 0.6365623, -0.01593757,1.273376,26,2,0
1377,-0.08747855,-0.3317871,991.8488,-1,0.09033203, -0.02441406, 1.049316, 0.3345313, -1.644688, -0.04718757,1.273376,27,2,0
1394,-0.2096328,-0.3317871,991.8488,-1,0.09570313, -0.02587891, 1.041016, 0.4907813, -2.207188, 0.01531243,1.273376,28,2,0
1411,0.1451836,0.5,991.8187,20.30432,0.09667969, -0.02392578, 1.040527, 0.2720313, 0.3553123, 0.04656243,1.273376,29,2,0
1428,-0.09330176,-0.3317871,991.8488,-1,0.08935547, -0.01074219, 1.046387, 0.2564063, 2.699062, 0.09343743,1.273376,30,2,0
1444,-0.2125444,-0.3317871,991.8488,-1,0.08300781, -0.008789063, 1.048828, 0.2095313, 1.355312, -0.07843757,1.273376,31,2,0
1461,0.1437278,0.5,991.8187,20.31348,0.08642578, -0.01855469, 1.04248, 0.3189063, -1.550938, -0.04718757,1.273376,32,2,0
1477,-0.9388477,-2.021423,991.9094,-1,0.09082031, -0.02392578, 1.036133, 0.2407813, -0.2696877, 0.04656243,1.273376,33,2,0
1494,-1.194186,-1.449524,991.889,-1,0.08496094, -0.02441406, 1.035156, 0.1314063, 0.9178123, 0.1246874,1.273376,34,2,0
1510,-1.607805,-2.021423,991.9094,-1,0.07763672, -0.02001953, 1.051758, -0.1342187, 1.308437, -0.0003125668,1.273376,35,2,0
1527,-1.390053,-1.172302,991.8789,-1,0.0859375, -0.02050781, 1.054199, 0.02203131, 0.4490623, 0.04656243,1.273376,36,2,0
1542,-0.8609202,-0.3317871,991.8488,-1,0.1000977, -0.02050781, 1.049805, 0.2095313, -1.879063, -0.03156257,1.273376,37,2,0
1567,-0.5963536,-0.3317871,991.8488,20.30432,0.1030273, -0.02099609, 1.042969, 0.3970313, -1.566563, -0.04718757,1.273376,38,2,0
1583,-0.7413531,-0.8863525,991.8685,-1,0.08935547, -0.02294922, 1.040527, 0.4595313, 1.964687, 0.03093743,1.273376,39,2,0
1600,-0.5365701,-0.3317871,991.8488,-1,0.07617188, -0.02099609, 1.050781, 0.2251563, 2.667812, 0.1090624,1.273376,40,2,0
1615,-1.556249,-2.575928,991.9293,-1,0.078125, -0.01757813, 1.040039, 0.4751563, 0.8084373, -0.06281257,1.273376,41,2,0
1631,-0.3895136,0.7772217,991.8086,-1,0.08203125, -0.01367188, 1.040527, 0.2564063, -1.035313, -0.07843757,1.273376,42,2,0
1648,-0.9195188,-1.449524,991.889,-1,0.09033203, -0.02001953, 1.042969, 0.1939063, -0.6603127, -0.04718757,1.273376,43,2,0
1664,-1.747723,-2.575928,991.9293,-1,0.08886719, -0.01806641, 1.041992, 0.2407813, -0.1759377, -0.03156257,1.273376,44,2,0
1681,-0.3422759,1.063171,991.7983,-1,0.09326172, -0.02148438, 1.045898, 0.05328131, -0.2540627, 0.03093743,1.273376,45,2,0
1697,-2.013637,-3.684998,991.9695,-1,0.09765625, -0.02099609, 1.046387, 0.4282813, -0.1603127, 0.06218743,1.273376,46,2,0
1714,-1.73158,-1.449524,991.889,20.30432,0.09179688, -0.02001953, 1.047852, 0.1626563, 0.5271873, 0.03093743,1.273376,47,2,0
1731,-2.153754,-2.575928,991.9293,-1,0.08349609, -0.01953125, 1.044922, 0.2876563, 0.9178123, -0.03156257,1.273376,48,2,0
1749,-1.242771,-0.3317871,991.8488,20.30432,0.07617188, -0.01953125, 1.033691, 0.5220313, 0.4959373, -0.07843757,1.273376,49,2,0
1765,-0.7872788,-0.3317871,991.8488,-1,0.07666016, -0.01611328, 1.037598, 0.2564063, 0.1053123, -0.01593757,1.273376,50,2,0
1782,-1.404351,-2.021423,991.9094,-1,0.08251953, -0.01416016, 1.044922, -0.07171869, -0.3321877, 0.03093743,1.273376,51,2,0
1798,-1.154019,-0.9036865,991.8691,-1,0.08837891, -0.01611328, 1.049805, -0.1185937, -0.3321877, -0.04718757,1.273376,52,2,0
1816,-0.04542375,1.063171,991.7983,20.29516,0.09228516, -0.02246094, 1.049316, 0.02203131, -0.3165627, 0.06218743,1.273376,53,2,0
1832,0.365899,0.7772217,991.8086,-1,0.09375, -0.02490234, 1.040039, 0.1470313, -0.4728127, 0.03093743,1.273376,54,2,0
1848,0.5715603,0.7772217,991.8086,-1,0.09423828, -0.02392578, 1.04248, 0.05328131, -0.4103127, -0.0003125668,1.273376,55,2,0
1866,0.674391,0.7772217,991.8086,20.29974,0.08886719, -0.01708984, 1.052246, 0.2095313, 0.3865623, -0.0003125668,1.273376,56,2,0
1883,-1.505303,-3.684998,991.9695,-1,0.08056641, -0.01904297, 1.052246, 0.1314063, 1.105312, 0.04656243,1.273376,57,2,0
1899,-1.204495,-0.9036865,991.8691,-1,0.07910156, -0.01953125, 1.044434, 0.2876563, 0.2928123, 0.06218743,1.273376,58,2,0
1916,-1.327009,-1.449524,991.889,-1,0.07861328, -0.02246094, 1.043457, 0.2095313, -0.2853127, 0.03093743,1.273376,59,2,0
1933,-0.2748939,0.7772217,991.8086,-1,0.08496094, -0.01904297, 1.04834, -0.02484369, -0.6759377, 0.06218743,1.273376,60,2,0
1949,-0.7235981,-1.172302,991.8789,-1,0.09326172, -0.01855469, 1.050293, -0.1029687, -0.6446877, 0.04656243,1.273376,61,2,0
1965,-1.086561,-1.449524,991.889,-1,0.09375, -0.02148438, 1.044922, 0.3657813, -0.1759377, 0.07781243,1.273376,62,2,0
1982,-1.268042,-1.449524,991.889,20.29974,0.08886719, -0.01806641, 1.038574, 0.2564063, 0.2615623, 0.1090624,1.273376,63,2,0
1998,-0.9428896,-0.6177368,991.8591,-1,0.08447266, -0.01806641, 1.041504, 0.2251563, 0.5740623, 0.07781243,1.273376,64,2,0
2014,-0.08283398,0.7772217,991.8086,-1,0.08203125, -0.01513672, 1.04541, -0.05609369, 0.4178123, -0.04718757,1.273376,65,2,0
2031,0.07427515,0.2313843,991.8283,-1,0.08203125, -0.015625, 1.047363, 0.006406307, 0.08968735, 0.03093743,1.273376,66,2,0
2049,-0.4060387,-0.8863525,991.8685,20.3089,0.0859375, -0.02294922, 1.047852, 0.006406307, -0.1446877, 0.04656243,1.273376,67,2,0
2065,0.1855915,0.7772217,991.8086,-1,0.08935547, -0.02587891, 1.04541, 0.1314063, -0.3009377, 0.04656243,1.273376,68,2,0
2081,-0.07309781,-0.3317871,991.8488,-1,0.08935547, -0.0234375, 1.047363, 0.006406307, -0.2384377, -0.07843757,1.273376,69,2,0
2099,0.3520619,0.7772217,991.8086,20.29974,0.08691406, -0.01708984, 1.046875, 0.05328131, 0.02718735, -0.01593757,1.273376,70,2,0
2116,-0.8346807,-2.021423,991.9094,-1,0.08251953, -0.01269531, 1.040527, 0.1782813, 0.4021873, -0.04718757,1.273376,71,2,0
2134,-0.5832339,-0.3317871,991.8488,20.3089,0.08349609, -0.01660156, 1.041504, 0.03765631, 0.1678123, -0.01593757,1.273376,72,2,0
2150,-1.016379,-1.449524,991.889,-1,0.08691406, -0.01660156, 1.050293, -0.1967187, -0.2384377, 0.04656243,1.273376,73,2,0
2166,-1.232951,-1.449524,991.889,-1,0.09033203, -0.02197266, 1.04834, 0.02203131, -0.4571877, 0.03093743,1.273376,74,2,0
2182,0.05808485,1.349121,991.788,-1,0.09326172, -0.02734375, 1.043457, 0.1157813, -0.06656265, 0.06218743,1.273376,75,2,0
2198,0.1447346,0.2313843,991.8283,-1,0.0859375, -0.02441406, 1.041504, 0.2876563, 0.2459373, 0.01531243,1.273376,76,2,0
2215,-0.6523947,-1.449524,991.889,20.30432,0.08203125, -0.01660156, 1.049805, 0.05328131, 0.7146873, 0.03093743,1.273376,77,2,0
2232,-1.328242,-2.004089,991.9088,-1,0.08300781, -0.01269531, 1.049316, 0.08453131, -0.1446877, 0.03093743,1.273376,78,2,0
2248,-0.1325353,1.063171,991.7983,-1,0.08935547, -0.01464844, 1.038086, 0.2564063, -0.7071877, 0.03093743,1.273376,79,2,0
2264,-1.354232,-2.575928,991.9293,-1,0.09326172, -0.01708984, 1.040527, -0.02484369, -0.7853127, -0.0003125668,1.273376,80,2,0
2282,-1.401878,-1.449524,991.889,20.30432,0.09179688, -0.02392578, 1.046387, -0.1654687, 0.6209373, -0.0003125668,1.273376,81,2,0
2298,-0.02637833,1.349121,991.788,-1,0.08398438, -0.02050781, 1.049805, -0.05609369, 0.8553123, 0.03093743,1.273376,82,2,0
2314,0.3754217,0.7772217,991.8086,-1,0.08251953, -0.01953125, 1.045898, 0.1626563, 0.4646873, 0.04656243,1.273376,83,2,0
2332,0.5763216,0.7772217,991.8086,20.29516,0.08496094, -0.02001953, 1.043457, 0.2095313, -0.3946877, -0.0003125668,1.273376,84,2,0
2347,-0.7138839,-2.004089,991.9088,-1,0.08789063, -0.01904297, 1.036133, 0.1782813, -0.4728127, 0.04656243,1.273376,85,2,0
2364,-1.358987,-2.004089,991.9088,-1,0.08837891, -0.01416016, 1.04541, -0.1654687, -0.1759377, -0.0003125668,1.273376,86,2,0
2380,-0.1479076,1.063171,991.7983,-1,0.08691406, -0.01611328, 1.049805, -0.1342187, 0.08968735, 0.01531243,1.273376,87,2,0
2398,-0.1012365,-0.05456543,991.8386,20.30432,0.09082031, -0.02050781, 1.049805, 0.02203131, 0.02718735, 0.07781243,1.273376,88,2,0
2415,0.3379926,0.7772217,991.8086,-1,0.09179688, -0.02539063, 1.041504, 0.05328131, -0.3634377, 0.06218743,1.273376,89,2,0
2439,-0.4171548,-1.172302,991.8789,-1,0.08642578, -0.0234375, 1.045898, -0.07171869, 0.2303123, -0.0003125668,1.273376,90,2,0
2455,-0.374471,-0.3317871,991.8488,-1,0.08105469, -0.01660156, 1.046387, 0.02203131, 0.9646873, -0.01593757,1.273376,91,2,0
2474,-0.353129,-0.3317871,991.8488,20.29974,0.08105469, -0.01708984, 1.043457, 0.1314063, 0.07406235, 0.01531243,1.273376,92,2,0
2493,0.08210248,0.517334,991.818,20.29974,0.08740234, -0.02001953, 1.043457, -0.08734369, -0.9415627, -0.03156257,1.273376,93,2,0
2511,-1.246913,-2.575928,991.9293,-1,0.09277344, -0.02001953, 1.047363, -0.08734369, -0.7228127, 0.01531243,1.273376,94,2,0
2529,-1.348218,-1.449524,991.889,20.29974,0.08984375, -0.02294922, 1.05127, -0.2123437, 0.3396873, 0.03093743,1.273376,95,2,0
2546,-1.398871,-1.449524,991.889,-1,0.08544922, -0.02685547, 1.051758, 0.1157813, 0.6678123, 0.06218743,1.273376,96,2,0
2561,-1.987399,-2.575928,991.9293,-1,0.08398438, -0.02490234, 1.045898, 0.3345313, -0.03531265, 0.01531243,1.273376,97,2,0
2580,-0.462114,1.063171,991.7983,20.30432,0.08349609, -0.01904297, 1.040039, 0.3657813, -0.2384377, -0.0003125668,1.273376,98,2,0
2597,-0.9558189,-1.449524,991.889,-1,0.08300781, -0.01269531, 1.041504, 0.05328131, 0.04281235, 0.03093743,1.273376,99,2,0
2616,0.1966511,1.349121,991.788,20.30432,0.08349609, -0.01318359, 1.04541, 0.02203131, 0.3709373, 0.06218743,1.273376,100,2,0
2635,-0.9037191,-2.004089,991.9088,20.30432,0.08642578, -0.02001953, 1.042969, 0.1782813, -0.2696877, 0.06218743,1.273376,101,2,0
2651,-1.176622,-1.449524,991.889,-1,0.09130859, -0.02294922, 1.041504, -0.009218693, -0.5353127, 0.1090624,1.273376,102,2,0
2668,-1.031487,-0.8863525,991.8685,-1,0.09033203, -0.02294922, 1.04541, -0.1654687, -0.1603127, 0.01531243,1.273376,103,2,0
2686,-1.803707,-2.575928,991.9293,20.29516,0.08740234, -0.01757813, 1.044434, 0.006406307, 0.4646873, 0.01531243,1.273376,104,2,0
2703,-1.626616,-1.449524,991.889,-1,0.08398438, -0.01806641, 1.047363, -0.02484369, 0.2303123, -0.0003125668,1.273376,105,2,0
2722,-2.798751,-3.970886,991.9797,20.30432,0.08740234, -0.01757813, 1.04541, 0.05328131, -0.3321877, 0.01531243,1.273376,106,2,0
2739,-1.426658,-0.05456543,991.8386,-1,0.08837891, -0.02099609, 1.041504, 0.08453131, -0.3165627, 0.01531243,1.273376,107,2,0
2758,-1.29948,-1.172302,991.8789,20.30432,0.08789063, -0.02294922, 1.046387, 0.006406307, -0.09781265, 0.03093743,1.273376,108,2,0
2775,-1.235891,-1.172302,991.8789,-1,0.08789063, -0.02246094, 1.041992, 0.2251563, 0.3709373, -0.0003125668,1.273376,109,2,0
2793,-1.342708,-1.449524,991.889,20.29974,0.08447266, -0.01464844, 1.039551, 0.05328131, 0.3553123, -0.01593757,1.273376,110,2,0
2809,0.00320673,1.349121,991.788,-1,0.08496094, -0.01269531, 1.045898, -0.1342187, 0.1209373, -0.04718757,1.273376,111,2,0
2826,-1.840895,-3.684998,991.9695,-1,0.08300781, -0.01611328, 1.046875, 0.02203131, -0.06656265, -0.0003125668,1.273376,112,2,0
2843,-2.208412,-2.575928,991.9293,-1,0.08789063, -0.0234375, 1.04248, 0.03765631, -0.1134377, -0.04718757,1.273376,113,2,0
2860,-0.4296453,1.349121,991.788,-1,0.08789063, -0.02832031, 1.047852, -0.05609369, -0.1446877, 0.07781243,1.273376,114,2,0
2876,-1.359812,-2.289978,991.9191,-1,0.08740234, -0.02783203, 1.047852, 0.1782813, 0.1365623, -0.0003125668,1.273376,115,2,0
2895,-0.8457994,-0.3317871,991.8488,20.29974,0.08496094, -0.02001953, 1.047852, 0.2407813, 0.2928123, 0.09343743,1.273376,116,2,0
2911,-1.147662,-1.449524,991.889,-1,0.0859375, -0.01660156, 1.042969, 0.4126563, 0.04281235, -0.04718757,1.273376,117,2,0
2929,-0.4581387,0.2313843,991.8283,20.29516,0.08740234, -0.01367188, 1.038086, 0.3032813, -0.3790627, 0.03093743,1.273376,118,2,0
2945,-0.9538313,-1.449524,991.889,-1,0.08642578, -0.015625, 1.041504, 0.1001563, -0.06656265, 0.09343743,1.273376,119,2,0
2962,-0.3612235,0.2313843,991.8283,-1,0.08642578, -0.02099609, 1.046387, 0.03765631, 0.2771873, 0.04656243,1.273376,120,2,0
2979,-0.7667628,-1.172302,991.8789,20.29974,0.0859375, -0.02441406, 1.047363, -0.04046869, 0.2771873, -0.03156257,1.273376,121,2,0
2996,-1.385426,-2.004089,991.9088,-1,0.08886719, -0.02539063, 1.049316, 0.03765631, -0.2384377, 0.01531243,1.273376,122,2,0
3012,-0.5856879,0.2140503,991.8289,-1,0.08789063, -0.02294922, 1.043945, 0.1939063, -0.3321877, 0.01531243,1.273376,123,2,0
3027,-1.294889,-2.004089,991.9088,-1,0.0859375, -0.02148438, 1.042969, 0.1939063, 0.1990623, 0.06218743,1.273376,124,2,0
3043,-0.2588335,0.7772217,991.8086,-1,0.08544922, -0.01611328, 1.046387, 0.1314063, 0.2771873, 0.06218743,1.273376,125,2,0
3061,-1.971915,-3.684998,991.9695,20.30432,0.08544922, -0.015625, 1.041992, 0.1782813, -0.004062653, 0.03093743,1.273376,126,2,0
3077,-0.5973469,0.7772217,991.8086,-1,0.09082031, -0.01806641, 1.040527, 0.03765631, -0.6290627, -0.01593757,1.273376,127,2,0
3095,-0.8848246,-1.172302,991.8789,20.3089,0.09228516, -0.02197266, 1.047852, -0.1185937, -0.3009377, -0.03156257,1.273376,128,2,0
3112,-0.05380145,0.7772217,991.8086,-1,0.08984375, -0.02294922, 1.044922, 0.006406307, 0.1365623, 0.01531243,1.273376,129,2,0
