time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
5312,35.91843,31.84035,991.8746,19.54375,0.08300781, -0.01708984, 1.044434, -0.0625, 0.1398439, -0.06562495,83.54592,5,3,0
5494,34.58988,33.26133,991.7942,-1,0.08251953, -0.01806641, 1.047363, 0.125, 0.07734394, 0.02812505,83.54592,5,3,0
5682,31.86345,29.13702,991.7541,-1,0.08398438, -0.01660156, 1.04541, 0.015625, -0.04765606, -0.003124952,83.54592,5,3,0
5869,27.34635,22.82925,991.8951,-1,0.08496094, -0.01757813, 1.046387, -0.03125, -0.2039061, -0.003124952,83.54592,5,3,0
6060,23.7448,20.14326,991.8746,-1,0.08154297, -0.01904297, 1.04541, -0.015625, 0.04609394, -0.003124952,83.54592,5,3,0
6252,20.57504,17.40527,991.7942,-1,0.08251953, -0.01708984, 1.04541, 0.0625, 0.1554689, 0.04375005,83.54592,5,3,0
6519,17.09262,13.61021,991.8345,-1,0.08398438, -0.01708984, 1.045898, -0.015625, 0.06171894, -0.03437495,83.54592,5,3,0
6714,14.56294,12.03326,991.7746,-1,0.08398438, -0.01611328, 1.047363, 0.015625, 0.06171894, 0.05937505,83.54592,5,3,0
6914,11.66051,8.758087,991.8549,19.55291,0.08544922, -0.01660156, 1.046387, 0.03125, -0.01640606, -0.01874995,83.54592,5,3,0
7117,10.49523,9.329941,991.8746,19.55291,0.08544922, -0.01904297, 1.046387, -0.0625, -0.0007810593, 0.01250005,83.54592,5,3,0
7320,6.620066,2.744904,991.8148,-1,0.08154297, -0.01660156, 1.04541, 0.015625, -0.03203106, -0.03437495,83.54592,5,3,0
7486,5.800206,4.980347,991.7242,19.55291,0.08349609, -0.01953125, 1.043457, 0.0, 0.03046894, 0.02812505,83.54592,5,4,0
7653,4.98305,4.165894,991.7344,-1,0.08300781, -0.01708984, 1.04541, 0.0, -0.04765606, -0.003124952,83.54592,5,4,0
7833,4.167238,3.351425,991.7344,-1,0.08300781, -0.01855469, 1.047363, 0.0625, 0.09296894, 0.01250005,83.54592,5,4,0
8076,2.658937,1.150635,991.785,-1,0.08398438, -0.01904297, 1.04834, 0.0, 0.04609394, -0.03437495,83.54592,5,4,0
8245,3.005181,3.351425,991.755,-1,0.08300781, -0.01855469, 1.046875, 0.015625, -0.1101561, -0.003124952,83.54592,5,4,0
8418,1.939274,0.8733673,991.7952,-1,0.08642578, -0.01416016, 1.047852, -0.15625, -0.1414061, -0.003124952,83.54592,5,4,0
8595,1.544955,1.150635,991.7046,-1,0.08447266, -0.01855469, 1.040527, 0.109375, 0.07734394, 0.02812505,83.54592,5,4,0
8774,3.279985,5.015015,991.6242,19.56666,0.08349609, -0.01416016, 1.047852, 0.1875, 0.04609394, -0.09687495,83.54592,5,4,0
8952,2.076676,0.8733673,991.755,-1,0.08251953, -0.02197266, 1.04834, 0.015625, 0.2492189, 0.01250005,83.54592,5,4,0
9133,2.991311,3.905945,991.7448,-1,0.08154297, -0.02001953, 1.042969, 0.0625, 0.4679689, 0.01250005,83.54592,5,4,0
