time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
2390,82.51909,85.62967,991.885,-1,0.08300781, -0.01806641, 1.043945, -0.01015627, -0.04281235, 0.03999996,79.4085,0,2,0
2584,83.54584,84.57259,991.8151,-1,0.08349609, -0.01806641, 1.045898, 0.02109373, 0.03531265, -0.006875038,82.51909,0,2,0
2780,83.50468,83.46353,991.8552,-1,0.08251953, -0.01904297, 1.044434, -0.01015627, 0.03531265, 0.02437496,83.54584,0,2,0
2982,81.01472,78.52477,991.9653,-1,0.08398438, -0.015625, 1.043457, 0.06796873, 0.01968765, 0.08687496,83.54584,1,2,0
3184,78.66934,76.32397,991.8158,-1,0.08398438, -0.01611328, 1.046875, -0.04140627, -0.04281235, 0.008749962,83.54584,2,2,0
3386,78.59706,78.52477,991.8158,-1,0.08251953, -0.01953125, 1.04541, 0.08359373, 0.06656265, 0.008749962,83.54584,3,2,0
3691,70.86682,63.13658,991.8352,-1,0.08300781, -0.01855469, 1.046875, 0.05234373, -0.02718735, -0.05375004,83.54584,4,2,0
3852,64.24638,57.62595,991.856,19.168,0.08300781, -0.01757813, 1.044922, 0.02109373, 0.03531265, 0.03999996,83.54584,5,3,0
4019,57.91225,51.57812,991.8158,19.18175,0.08447266, -0.01660156, 1.046387, -0.04140627, 0.03531265, 0.02437496,83.54584,5,3,0
4187,55.04844,52.18463,991.7653,-1,0.08398438, -0.01806641, 1.045898, 0.02109373, -0.01156235, 0.008749962,83.54584,5,3,0
4358,53.37393,51.69942,991.7859,-1,0.08398438, -0.01611328, 1.047852, 0.09921873, -0.3553123, -0.02250004,83.54584,5,3,0
4528,49.81602,46.2581,991.7963,19.18633,0.08642578, -0.01513672, 1.046387, -0.1195313, -0.5115623, 0.008749962,83.54584,5,3,0
4702,44.34598,38.87594,991.8365,-1,0.08349609, -0.01367188, 1.04541, -0.02578127, -0.08968735, -0.03812504,83.54584,5,3,0
4883,43.54314,42.74031,991.7756,19.18633,0.08398438, -0.01806641, 1.04834, -0.02578127, -0.08968735, -0.06937504,83.54584,5,3,0
5132,39.99651,36.44987,991.7963,-1,0.08496094, -0.01708984, 1.045898, -0.04140627, 0.004062653, 0.008749962,83.54584,5,3,0
5312,35.91843,31.84035,991.8365,19.20008,0.08398438, -0.01757813, 1.047363, -0.01015627, -0.1053123, -0.03812504,83.54584,5,3,0
5494,34.58988,33.26133,991.8273,19.19091,0.08251953, -0.01806641, 1.046387, -0.04140627, 0.06656265, -0.02250004,83.54584,5,3,0
5682,31.86345,29.13702,991.7562,19.19091,0.08447266, -0.01708984, 1.046875, -0.05703127, -0.08968735, 0.008749962,83.54584,5,3,0
5869,27.34635,22.82925,991.7469,19.19549,0.08398438, -0.01855469, 1.04541, 0.1304687, -0.07406235, -0.02250004,83.54584,5,3,0
6060,23.7448,20.14326,991.8167,-1,0.08496094, -0.01660156, 1.049316, 0.02109373, -0.1678123, 0.02437496,83.54584,5,3,0
6252,20.57504,17.40527,991.7572,-1,0.08349609, -0.01708984, 1.047852, 0.06796873, 0.004062653, -0.02250004,83.54584,5,3,0
6519,17.09262,13.61021,991.7572,-1,0.08300781, -0.01855469, 1.046387, 0.005468726, -0.02718735, -0.02250004,83.54584,5,3,0
6714,14.56294,12.03326,991.7068,-1,0.08251953, -0.01757813, 1.044434, 0.005468726, 0.09781265, -0.006875038,83.54584,5,3,0
6914,11.66051,8.758087,991.6572,-1,0.08349609, -0.01660156, 1.047852, 0.005468726, -0.08968735, 0.008749962,83.54584,5,3,0
7117,10.49523,9.329941,991.718,19.21382,0.08349609, -0.01855469, 1.045898, 0.02109373, 0.01968765, -0.03812504,83.54584,5,3,0
7320,6.620066,2.744904,991.6572,-1,0.08398438, -0.01806641, 1.04541, -0.04140627, 0.05093765, 0.008749962,83.54584,5,3,0
7486,5.800206,4.980347,991.8385,-1,0.08447266, -0.01660156, 1.046387, 0.005468726, 0.01968765, -0.05375004,83.54584,5,4,0
7653,4.98305,4.165894,991.7273,-1,0.08300781, -0.01904297, 1.04834, -0.02578127, 0.004062653, 0.07124996,83.54584,5,4,0
7833,4.167238,3.351425,991.788,-1,0.08300781, -0.01513672, 1.046387, 0.005468726, -0.04281235, 0.008749962,83.54584,5,4,0
8076,2.658937,1.150635,991.617,19.21382,0.08447266, -0.01660156, 1.045898, 0.06796873, -0.05843735, -0.006875038,83.54584,5,4,0
8245,3.005181,3.351425,991.7273,-1,0.08447266, -0.01757813, 1.044922, 0.09921873, -0.04281235, 0.03999996,83.54584,5,4,0
8418,1.939274,0.8733673,991.7582,-1,0.08251953, -0.01806641, 1.043945, -0.01015627, 0.05093765, 0.008749962,83.54584,5,4,0
8595,1.544955,1.150635,991.7582,19.22757,0.08105469, -0.01855469, 1.04541, 0.02109373, 0.06656265, -0.02250004,83.54584,5,4,0
8774,3.279985,5.015015,991.7983,-1,0.08398438, -0.01806641, 1.04541, 0.1617187, 0.05093765, -0.02250004,83.54584,5,4,0
8952,2.076676,0.8733673,991.7488,-1,0.08300781, -0.01367188, 1.045898, 0.1773437, -0.2615623, 0.1025,83.54584,5,4,0
9133,2.991311,3.905945,991.7394,-1,0.08300781, -0.02001953, 1.04834, 0.08359373, 0.004062653, -0.02250004,83.54584,5,4,0
