time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.228828,6.522629,990.6362,-1,-0.222168, 0.08007813, 1.010254, -3.040781, -0.506875, -2.137187,0,1,2,False,False,0
91,4.589802,5.950775,990.657,18.87471,-0.168457, 0.008300781, 1.108398, -3.634531, -0.835, -1.199687,3.228828,0,2,False,False,0
269,7.063845,9.537888,990.6262,18.87929,-0.1474609, 0.01025391, 1.101074, -0.8532812, -0.475625, -2.699687,4.589802,0,2,False,False,0
436,12.41651,17.76918,990.657,18.88846,-0.2319336, 0.04394531, 1.07666, 2.756094, -1.17875, -4.152812,7.063845,0,2,False,False,0
683,22.9429,33.46928,990.6467,18.88846,-0.2382813, 0.06396484, 0.9692383, 3.740469, 0.774375, -3.074687,12.41651,0,2,False,False,0
854,33.58675,44.23061,990.697,18.88846,-0.2089844, 0.06103516, 0.909668, 0.08421874, 0.13375, -1.809062,22.9429,0,2,False,True,0
1026,41.7853,49.98385,990.657,18.89304,-0.1757813, 0.04833984, 1.037598, -2.603281, -1.131875, -2.324687,33.58675,0,2,False,True,0
1199,49.35038,56.91546,990.6467,-1,-0.2285156, 0.03515625, 1.083984, -2.509531, 0.118125, -2.324687,41.7853,0,2,False,True,0
1380,57.82042,66.29047,990.7372,-1,-0.2685547, 0.04248047, 1.05957, -0.4157813, -0.475625, -1.059062,49.35038,0,2,False,True,0
1563,63.58906,69.3577,990.657,18.89304,-0.1899414, 0.02685547, 1.068359, 1.021719, -0.74125, 0.5971875,57.82042,0,2,False,True,0
1745,68.9601,74.33114,990.657,18.89304,-0.2084961, 0.04003906, 1.023926, 2.459219, 0.6025, 0.5034375,63.58906,0,2,False,True,0
