time_launch,filtered_altitude,unfiltered_altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude,apogee_counter,event#,error_flag 
6914,11.66051,8.758087,1007.711,-1,0.01611328, -0.01220703, 1.053223, 0.1560937, -0.02546883, -0.1025,83.54593,5,3,0
7117,10.49523,9.329941,1007.752,-1,0.02050781, -0.01171875, 1.037598, -0.1407813, 0.005781174, -0.03999996,83.54593,5,3,0
7320,6.620066,2.744904,1007.741,-1,0.01123047, -0.01904297, 1.040039, -0.5157813, 0.03703117, -0.07124996,83.54593,5,3,0
7486,5.800206,4.980347,1007.752,-1,0.01269531, -0.01464844, 1.051758, 0.2029687, 0.005781174, -0.02437496,83.54593,5,4,0
7653,4.98305,4.165894,1007.832,-1,0.02099609, -0.009765625, 1.045898, -0.09390629, -0.009843826, -0.243125,83.54593,5,4,0
7833,4.167238,3.351425,1007.701,19.33297,0.02490234, -0.008789063, 1.04834, -0.1876563, -0.04109383, -0.211875,83.54593,5,4,0
8076,2.658937,1.150635,1007.792,19.33297,0.01708984, -0.01464844, 1.053711, 0.7029687, -0.05671883, 0.006875038,83.54593,5,4,0
8245,3.005181,3.351425,1007.821,-1,0.02832031, -0.004882813, 1.042969, -0.7345313, 0.06828117, -0.555625,83.54593,5,4,0
8418,1.939274,0.8733673,1007.711,-1,0.01953125, -0.009765625, 1.044922, -0.8126563, 0.03703117, -0.118125,83.54593,5,4,0
8595,1.544955,1.150635,1007.722,-1,0.01318359, -0.01416016, 1.04541, 0.3123437, 0.05265617, 0.06937504,83.54593,5,4,0
8774,3.279985,5.015015,1007.781,-1,0.015625, -0.01416016, 1.047363, -0.07828128, 0.005781174, -0.165,83.54593,5,4,0
8952,2.076676,0.8733673,1007.792,-1,0.01660156, -0.01318359, 1.045898, 0.01546872, 0.005781174, -0.03999996,83.54593,5,4,0
9133,2.991311,3.905945,1007.61,-1,0.015625, -0.01513672, 1.046875, -0.03140628, 0.02140617, -0.02437496,83.54593,5,4,0
