time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
7486,5.800206,4.980347,1002.205,23.32701,-0.002929688, 0.02587891, 1.047363, 0.2420312, -0.1526561, 0.1581249,83.5459,5,4,True,True,0
7653,4.98305,4.165894,1002.216,23.32243,0.001464844, 0.02246094, 1.039551, 0.2576562, -0.2932811, 0.1893749,83.5459,5,4,True,True,0
7833,4.167238,3.351425,1002.196,23.32701,0.0, 0.02441406, 1.054199, -0.3360938, 0.3160939, 0.1424999,83.5459,5,4,True,True,0
8076,2.658937,1.150635,1002.145,23.33616,0.003417969, 0.02001953, 1.041504, 0.3357812, -0.3089061, 0.1893749,83.5459,5,4,True,True,0
8245,3.005181,3.351425,1002.267,23.34532,0.0, 0.02978516, 1.052246, -0.2735938, 0.3942189, 0.2674999,83.5459,5,4,True,True,0
8418,1.939274,0.8733673,1002.196,-1,-0.01074219, 0.03027344, 1.040527, 0.2420312, 0.03484392, 0.1737499,83.5459,5,4,True,True,0
8595,1.544955,1.150635,1002.308,-1,-0.008300781, 0.02685547, 1.047852, -0.2110938, 0.4098439, 0.1424999,83.5459,5,4,True,True,0
8774,3.279985,5.015015,1002.176,-1,0.0, 0.02783203, 1.043945, -0.1485938, 0.1754689, 0.1893749,83.5459,5,4,True,True,0
8952,2.076676,0.8733673,1002.156,23.36821,-0.0004882813, 0.01708984, 1.047363, -0.1642188, 0.09734392, 0.04874992,83.5459,5,4,True,True,0
9133,2.991311,3.905945,1002.146,-1,0.002929688, 0.02246094, 1.04834, 0.1482812, -0.07453108, 0.1893749,83.5459,5,4,True,True,0
