time_launch_ms,filtered_altitude_ft,unfiltered_altitude_ft,pressure,temperature,acceleration_x_g,acceleration_y_g,acceleration_z_g,gyro_x_rate,gyro_y_rate,gyro_z_rate,max_altitude_ft,apogee_counter,event#,servo_x_state,servo_y_state,error_flag 
25,3.241821,6.522629,1002.253,-1,0.01416016, 0.015625, 1.054199, -0.2584375, 0.3103123, 0.3735938,0,1,2,False,False,0
91,4.596298,5.950775,1002.123,16.7111,0.003417969, 0.02636719, 1.054688, 0.5853125, 0.1540623, -0.3607812,3.241821,0,2,False,False,0
269,7.067093,9.537888,1002.234,16.7111,0.003417969, 0.01757813, 1.089844, -0.2115625, 0.1071873, -0.4076562,4.596298,0,2,False,False,0
436,12.41814,17.76918,1002.213,-1,0.01074219, 0.03759766, 1.053711, -0.8678125, 0.3728123, 0.02984381,7.067093,0,2,False,False,0
683,22.94371,33.46928,1002.263,16.70193,-0.0004882813, 0.02490234, 1.0625, 0.2103125, -0.002187729, -0.06390619,12.41814,0,2,False,False,0
854,33.58716,44.23061,1002.242,-1,0.002441406, 0.02929688, 1.044434, -0.1178125, -0.08031273, -0.001406193,22.94371,0,2,False,True,0
1026,41.7855,49.98385,1002.304,16.70651,0.008300781, 0.03564453, 1.045898, -0.2740625, 0.2634373, 0.1079688,33.58716,0,2,False,True,0
1199,49.35048,56.91546,1002.293,16.7111,-0.006835938, 0.02832031, 1.056641, 0.5071875, -0.4084377, 0.04546881,41.7855,0,2,False,True,0
1380,57.82047,66.29047,1002.163,16.7111,-0.001464844, 0.03369141, 1.065918, -0.05531251, -0.1584377, 0.06109381,49.35048,0,2,False,True,0
1563,63.58908,69.3577,1002.263,-1,0.00390625, 0.02880859, 1.051758, 0.1634375, -0.2209377, -0.01703119,57.82047,0,2,False,True,0
1745,68.96011,74.33114,1002.253,-1,-0.002441406, 0.02832031, 1.042969, 0.2728125, -0.4084377, -0.1107812,63.58908,0,2,False,True,0
1933,75.0941,81.22809,1002.123,-1,0.004882813, 0.03222656, 1.052246, 0.02281249, -0.2990627, -0.09515619,68.96011,0,2,False,True,0
2191,79.40878,83.72347,1002.133,-1,0.0078125, 0.03125, 1.049316, -0.2584375, 0.1228123, 0.02984381,75.0941,0,2,False,True,0
2390,82.51923,85.62967,1002.163,16.7111,0.002929688, 0.02587891, 1.043457, 0.1321875, 0.01343727, 0.06109381,79.40878,0,2,False,True,0
2584,83.54591,84.57259,1002.184,-1,0.0, 0.03173828, 1.043945, -0.02406251, -0.002187729, 0.1079688,82.51923,0,2,False,True,0
2780,83.50472,83.46353,1002.304,-1,-0.0004882813, 0.03564453, 1.027832, -0.05531251, -0.03343773, -0.01703119,83.54591,0,2,False,True,0
2982,81.01475,78.52477,1002.224,16.70193,-0.005371094, 0.03320313, 1.050293, 0.1478125, -0.2990627, 0.02984381,83.54591,1,2,False,True,0
3184,78.66936,76.32397,1002.194,-1,0.005371094, 0.03564453, 1.049316, -0.1959375, -0.002187729, 0.02984381,83.54591,2,2,False,True,0
3386,78.59706,78.52477,1002.173,-1,0.004882813, 0.02490234, 1.054199, 0.03843749, -0.09593773, -0.01703119,83.54591,3,2,False,True,0
3691,70.86682,63.13658,1002.244,-1,0.002441406, 0.02441406, 1.049805, -0.1646875, 0.06031227, 0.02984381,83.54591,4,2,False,True,0
3852,64.24638,57.62595,1002.184,-1,0.00390625, 0.03271484, 1.050293, -0.08656252, 0.1228123, 0.1079688,83.54591,5,3,True,True,0
4019,57.91225,51.57812,1002.133,-1,-0.004394531, 0.03076172, 1.044922, 0.1478125, -0.03343773, 0.02984381,83.54591,5,3,True,True,0
4187,55.04844,52.18463,1002.242,16.70651,-0.002929688, 0.03417969, 1.049316, 0.06968749, -0.1115627, 0.06109381,83.54591,5,3,True,True,0
4358,53.37393,51.69942,1002.263,-1,0.001953125, 0.03271484, 1.052734, 0.007187486, -0.06468773, 0.04546881,83.54591,5,3,True,True,0
4528,49.81602,46.2581,1002.304,-1,0.0009765625, 0.02539063, 1.04834, -0.2428125, 0.09156227, -0.07953119,83.54591,5,3,True,True,0
4702,44.34598,38.87594,1002.343,-1,0.006835938, 0.02636719, 1.046875, -0.05531251, -0.06468773, 0.02984381,83.54591,5,3,True,True,0
4883,43.54314,42.74031,1002.184,-1,0.004882813, 0.03125, 1.052246, 0.1009375, -0.002187729, 0.01421881,83.54591,5,3,True,True,0
5132,39.99651,36.44987,1002.224,16.72027,-0.003417969, 0.03125, 1.048828, 0.08531248, 0.04468727, 0.02984381,83.54591,5,3,True,True,0
5312,35.91843,31.84035,1002.144,-1,0.0009765625, 0.03515625, 1.04834, -0.02406251, 0.01343727, -0.01703119,83.54591,5,3,True,True,0
5494,34.58988,33.26133,1002.224,-1,-0.001464844, 0.02636719, 1.052246, -0.1334375, -0.01781273, -0.03265619,83.54591,5,3,True,True,0
5682,31.86345,29.13702,1002.184,-1,0.001464844, 0.02832031, 1.050781, -0.03968751, -0.09593773, 0.02984381,83.54591,5,3,True,True,0
